"","observation_path","chamber_path","constituency_path","observation_number","chamber_number","chamber_name","constituency_number","constituency_name","country_name","province_name"
"1094","/chamber-1/constituency-1094","/chamber-1","/chamber-1/constituency-1094","1094",1,"House of Commons","1094","Salford and Eccles","England",NA
"1095","/chamber-1/constituency-1095","/chamber-1","/chamber-1/constituency-1095","1095",1,"House of Commons","1095","Salford East",NA,NA
"1096","/chamber-1/constituency-1096","/chamber-1","/chamber-1/constituency-1096","1096",1,"House of Commons","1096","Salford North",NA,NA
"1097","/chamber-1/constituency-1097","/chamber-1","/chamber-1/constituency-1097","1097",1,"House of Commons","1097","Salford South",NA,NA
"1098","/chamber-1/constituency-1098","/chamber-1","/chamber-1/constituency-1098","1098",1,"House of Commons","1098","Salford West",NA,NA
"1099","/chamber-1/constituency-1099","/chamber-1","/chamber-1/constituency-1099","1099",1,"House of Commons","1099","Salisbury","England",NA
"1100","/chamber-1/constituency-1100","/chamber-1","/chamber-1/constituency-1100","1100",1,"House of Commons","1100","Scarborough",NA,NA
"1101","/chamber-1/constituency-1101","/chamber-1","/chamber-1/constituency-1101","1101",1,"House of Commons","1101","Scarborough and Whitby","England",NA
"1102","/chamber-1/constituency-1102","/chamber-1","/chamber-1/constituency-1102","1102",1,"House of Commons","1102","Scunthorpe","England",NA
"1103","/chamber-1/constituency-1103","/chamber-1","/chamber-1/constituency-1103","1103",1,"House of Commons","1103","Seaham",NA,NA
"1104","/chamber-1/constituency-1104","/chamber-1","/chamber-1/constituency-1104","1104",1,"House of Commons","1104","Sedgefield","England",NA
"1105","/chamber-1/constituency-1105","/chamber-1","/chamber-1/constituency-1105","1105",1,"House of Commons","1105","Sefton Central","England",NA
"1106","/chamber-1/constituency-1106","/chamber-1","/chamber-1/constituency-1106","1106",1,"House of Commons","1106","Selby",NA,NA
"1107","/chamber-1/constituency-1107","/chamber-1","/chamber-1/constituency-1107","1107",1,"House of Commons","1107","Selby and Ainsty","England",NA
"1108","/chamber-1/constituency-1108","/chamber-1","/chamber-1/constituency-1108","1108",1,"House of Commons","1108","Sevenoaks","England",NA
"1109","/chamber-1/constituency-1109","/chamber-1","/chamber-1/constituency-1109","1109",1,"House of Commons","1109","Sheffield Central","England",NA
"1110","/chamber-1/constituency-1110","/chamber-1","/chamber-1/constituency-1110","1110",1,"House of Commons","1110","Sheffield South East","England",NA
"1111","/chamber-1/constituency-1111","/chamber-1","/chamber-1/constituency-1111","1111",1,"House of Commons","1111","Sheffield, Attercliffe",NA,NA
"1112","/chamber-1/constituency-1112","/chamber-1","/chamber-1/constituency-1112","1112",1,"House of Commons","1112","Sheffield, Heeley","England",NA
"1113","/chamber-1/constituency-1113","/chamber-1","/chamber-1/constituency-1113","1113",1,"House of Commons","1113","Sheffield, Brightside",NA,NA
"1114","/chamber-1/constituency-1114","/chamber-1","/chamber-1/constituency-1114","1114",1,"House of Commons","1114","Sheffield, Brightside and Hillsborough","England",NA
"1115","/chamber-1/constituency-1115","/chamber-1","/chamber-1/constituency-1115","1115",1,"House of Commons","1115","Sheffield, Eccleshall",NA,NA
"1116","/chamber-1/constituency-1116","/chamber-1","/chamber-1/constituency-1116","1116",1,"House of Commons","1116","Sheffield, Hallam","England",NA
"1117","/chamber-1/constituency-1117","/chamber-1","/chamber-1/constituency-1117","1117",1,"House of Commons","1117","Sheffield, Hillsborough",NA,NA
"1118","/chamber-1/constituency-1118","/chamber-1","/chamber-1/constituency-1118","1118",1,"House of Commons","1118","Sheffield, Neepsend",NA,NA
"1119","/chamber-1/constituency-1119","/chamber-1","/chamber-1/constituency-1119","1119",1,"House of Commons","1119","Sheffield, Park",NA,NA
"1120","/chamber-1/constituency-1120","/chamber-1","/chamber-1/constituency-1120","1120",1,"House of Commons","1120","Sherwood","England",NA
"1121","/chamber-1/constituency-1121","/chamber-1","/chamber-1/constituency-1121","1121",1,"House of Commons","1121","Shipley","England",NA
"1122","/chamber-1/constituency-1122","/chamber-1","/chamber-1/constituency-1122","1122",1,"House of Commons","1122","Shireditch",NA,NA
"1123","/chamber-1/constituency-1123","/chamber-1","/chamber-1/constituency-1123","1123",1,"House of Commons","1123","Shoreditch and Finsbury",NA,NA
"1124","/chamber-1/constituency-1124","/chamber-1","/chamber-1/constituency-1124","1124",1,"House of Commons","1124","Shoreham",NA,NA
"1125","/chamber-1/constituency-1125","/chamber-1","/chamber-1/constituency-1125","1125",1,"House of Commons","1125","Shrewsbury",NA,NA
"1126","/chamber-1/constituency-1126","/chamber-1","/chamber-1/constituency-1126","1126",1,"House of Commons","1126","Shrewsbury and Atcham","England",NA
"1127","/chamber-1/constituency-1127","/chamber-1","/chamber-1/constituency-1127","1127",1,"House of Commons","1127","Sidcup",NA,NA
"1128","/chamber-1/constituency-1128","/chamber-1","/chamber-1/constituency-1128","1128",1,"House of Commons","1128","Silvertown",NA,NA
"1129","/chamber-1/constituency-1129","/chamber-1","/chamber-1/constituency-1129","1129",1,"House of Commons","1129","Sittingbourne and Sheppey","England",NA
"1130","/chamber-1/constituency-1130","/chamber-1","/chamber-1/constituency-1130","1130",1,"House of Commons","1130","Skipton",NA,NA
"1131","/chamber-1/constituency-1131","/chamber-1","/chamber-1/constituency-1131","1131",1,"House of Commons","1131","Skipton and Ripon","England",NA
"1132","/chamber-1/constituency-1132","/chamber-1","/chamber-1/constituency-1132","1132",1,"House of Commons","1132","Sleaford and North Hykeham","England",NA
"1133","/chamber-1/constituency-1133","/chamber-1","/chamber-1/constituency-1133","1133",1,"House of Commons","1133","Slough","England",NA
"1134","/chamber-1/constituency-1134","/chamber-1","/chamber-1/constituency-1134","1134",1,"House of Commons","1134","Smethwick",NA,NA
"1135","/chamber-1/constituency-1135","/chamber-1","/chamber-1/constituency-1135","1135",1,"House of Commons","1135","Solihull","England",NA
"1136","/chamber-1/constituency-1136","/chamber-1","/chamber-1/constituency-1136","1136",1,"House of Commons","1136","Somerton and Frome","England",NA
"1137","/chamber-1/constituency-1137","/chamber-1","/chamber-1/constituency-1137","1137",1,"House of Commons","1137","South Angus",NA,NA
"1138","/chamber-1/constituency-1138","/chamber-1","/chamber-1/constituency-1138","1138",1,"House of Commons","1138","South Antrim","Northern Ireland",NA
"1139","/chamber-1/constituency-1139","/chamber-1","/chamber-1/constituency-1139","1139",1,"House of Commons","1139","South Ayrshire",NA,NA
"1140","/chamber-1/constituency-1140","/chamber-1","/chamber-1/constituency-1140","1140",1,"House of Commons","1140","South Basildon and East Thurrock","England",NA
"1141","/chamber-1/constituency-1141","/chamber-1","/chamber-1/constituency-1141","1141",1,"House of Commons","1141","South Bedfordshire",NA,NA
"1142","/chamber-1/constituency-1142","/chamber-1","/chamber-1/constituency-1142","1142",1,"House of Commons","1142","South Belfast",NA,NA
"1143","/chamber-1/constituency-1143","/chamber-1","/chamber-1/constituency-1143","1143",1,"House of Commons","1143","South Buckinghamshire",NA,NA
"1144","/chamber-1/constituency-1144","/chamber-1","/chamber-1/constituency-1144","1144",1,"House of Commons","1144","South Cambridgeshire","England",NA
"1145","/chamber-1/constituency-1145","/chamber-1","/chamber-1/constituency-1145","1145",1,"House of Commons","1145","South Colchester and Maldon",NA,NA
"1146","/chamber-1/constituency-1146","/chamber-1","/chamber-1/constituency-1146","1146",1,"House of Commons","1146","South Derby",NA,NA
"1147","/chamber-1/constituency-1147","/chamber-1","/chamber-1/constituency-1147","1147",1,"House of Commons","1147","South Derbyshire","England",NA
"1148","/chamber-1/constituency-1148","/chamber-1","/chamber-1/constituency-1148","1148",1,"House of Commons","1148","South Dorset","England",NA
"1149","/chamber-1/constituency-1149","/chamber-1","/chamber-1/constituency-1149","1149",1,"House of Commons","1149","South Down","Northern Ireland",NA
"1150","/chamber-1/constituency-1150","/chamber-1","/chamber-1/constituency-1150","1150",1,"House of Commons","1150","South East Cambridgeshire","England",NA
"1151","/chamber-1/constituency-1151","/chamber-1","/chamber-1/constituency-1151","1151",1,"House of Commons","1151","South East Cornwall","England",NA
"1152","/chamber-1/constituency-1152","/chamber-1","/chamber-1/constituency-1152","1152",1,"House of Commons","1152","South East Derbyshire",NA,NA
"1153","/chamber-1/constituency-1153","/chamber-1","/chamber-1/constituency-1153","1153",1,"House of Commons","1153","South East Essex",NA,NA
"1154","/chamber-1/constituency-1154","/chamber-1","/chamber-1/constituency-1154","1154",1,"House of Commons","1154","South Fylde",NA,NA
"1155","/chamber-1/constituency-1155","/chamber-1","/chamber-1/constituency-1155","1155",1,"House of Commons","1155","South Gloucestershire",NA,NA
"1156","/chamber-1/constituency-1156","/chamber-1","/chamber-1/constituency-1156","1156",1,"House of Commons","1156","Armagh",NA,NA
"1157","/chamber-1/constituency-1157","/chamber-1","/chamber-1/constituency-1157","1157",1,"House of Commons","1157","South Hams",NA,NA
"1158","/chamber-1/constituency-1158","/chamber-1","/chamber-1/constituency-1158","1158",1,"House of Commons","1158","Battersea","England",NA
"1159","/chamber-1/constituency-1159","/chamber-1","/chamber-1/constituency-1159","1159",1,"House of Commons","1159","South Hertfordshire",NA,NA
"1160","/chamber-1/constituency-1160","/chamber-1","/chamber-1/constituency-1160","1160",1,"House of Commons","1160","South Holland and The Deepings","England",NA
"1161","/chamber-1/constituency-1161","/chamber-1","/chamber-1/constituency-1161","1161",1,"House of Commons","1161","South Leicestershire","England",NA
"1162","/chamber-1/constituency-1162","/chamber-1","/chamber-1/constituency-1162","1162",1,"House of Commons","1162","Cardigan",NA,NA
"1163","/chamber-1/constituency-1163","/chamber-1","/chamber-1/constituency-1163","1163",1,"House of Commons","1163","South Molton",NA,NA
"1164","/chamber-1/constituency-1164","/chamber-1","/chamber-1/constituency-1164","1164",1,"House of Commons","1164","South Norfolk","England",NA
"1165","/chamber-1/constituency-1165","/chamber-1","/chamber-1/constituency-1165","1165",1,"House of Commons","1165","Dover and Deal",NA,NA
"1166","/chamber-1/constituency-1166","/chamber-1","/chamber-1/constituency-1166","1166",1,"House of Commons","1166","Dundee",NA,NA
"1167","/chamber-1/constituency-1167","/chamber-1","/chamber-1/constituency-1167","1167",1,"House of Commons","1167","South Northamptonshire","England",NA
"1168","/chamber-1/constituency-1168","/chamber-1","/chamber-1/constituency-1168","1168",1,"House of Commons","1168","Cardiganshire",NA,NA
"1169","/chamber-1/constituency-1169","/chamber-1","/chamber-1/constituency-1169","1169",1,"House of Commons","1169","Crewe",NA,NA
"1170","/chamber-1/constituency-1170","/chamber-1","/chamber-1/constituency-1170","1170",1,"House of Commons","1170","South Poplar",NA,NA
"1171","/chamber-1/constituency-1171","/chamber-1","/chamber-1/constituency-1171","1171",1,"House of Commons","1171","South Ribble","England",NA
"1172","/chamber-1/constituency-1172","/chamber-1","/chamber-1/constituency-1172","1172",1,"House of Commons","1172","South Shields","England",NA
"1173","/chamber-1/constituency-1173","/chamber-1","/chamber-1/constituency-1173","1173",1,"House of Commons","1173","South Staffordshire","England",NA
"1174","/chamber-1/constituency-1174","/chamber-1","/chamber-1/constituency-1174","1174",1,"House of Commons","1174","South Suffolk","England",NA
"1175","/chamber-1/constituency-1175","/chamber-1","/chamber-1/constituency-1175","1175",1,"House of Commons","1175","South Swindon","England",NA
"1176","/chamber-1/constituency-1176","/chamber-1","/chamber-1/constituency-1176","1176",1,"House of Commons","1176","South Thanet","England",NA
"1177","/chamber-1/constituency-1177","/chamber-1","/chamber-1/constituency-1177","1177",1,"House of Commons","1177","South West Bedfordshire","England",NA
"1178","/chamber-1/constituency-1178","/chamber-1","/chamber-1/constituency-1178","1178",1,"House of Commons","1178","Liverpool, Walton","England",NA
"1179","/chamber-1/constituency-1179","/chamber-1","/chamber-1/constituency-1179","1179",1,"House of Commons","1179","South West Cambridgeshire",NA,NA
"1180","/chamber-1/constituency-1180","/chamber-1","/chamber-1/constituency-1180","1180",1,"House of Commons","1180","North Warwickshire","England",NA
"1181","/chamber-1/constituency-1181","/chamber-1","/chamber-1/constituency-1181","1181",1,"House of Commons","1181","Ochil and South Perthshire","Scotland",NA
"1182","/chamber-1/constituency-1182","/chamber-1","/chamber-1/constituency-1182","1182",1,"House of Commons","1182","South West Devon","England",NA
"1183","/chamber-1/constituency-1183","/chamber-1","/chamber-1/constituency-1183","1183",1,"House of Commons","1183","South West Hertfordshire","England",NA
"1184","/chamber-1/constituency-1184","/chamber-1","/chamber-1/constituency-1184","1184",1,"House of Commons","1184","South West Norfolk","England",NA
"1185","/chamber-1/constituency-1185","/chamber-1","/chamber-1/constituency-1185","1185",1,"House of Commons","1185","South West Staffordshire",NA,NA
"1186","/chamber-1/constituency-1186","/chamber-1","/chamber-1/constituency-1186","1186",1,"House of Commons","1186","South West Surrey","England",NA
"1187","/chamber-1/constituency-1187","/chamber-1","/chamber-1/constituency-1187","1187",1,"House of Commons","1187","South West Wiltshire","England",NA
"1188","/chamber-1/constituency-1188","/chamber-1","/chamber-1/constituency-1188","1188",1,"House of Commons","1188","South Western Norfolk",NA,NA
"1189","/chamber-1/constituency-1189","/chamber-1","/chamber-1/constituency-1189","1189",1,"House of Commons","1189","Bermondsey West",NA,NA
"1190","/chamber-1/constituency-1190","/chamber-1","/chamber-1/constituency-1190","1190",1,"House of Commons","1190","South Worcestershire",NA,NA
"1191","/chamber-1/constituency-1191","/chamber-1","/chamber-1/constituency-1191","1191",1,"House of Commons","1191","Dulwich",NA,NA
"1192","/chamber-1/constituency-1192","/chamber-1","/chamber-1/constituency-1192","1192",1,"House of Commons","1192","Huddersfield","England",NA
"1193","/chamber-1/constituency-1193","/chamber-1","/chamber-1/constituency-1193","1193",1,"House of Commons","1193","North West Cambridgeshire","England",NA
"1194","/chamber-1/constituency-1194","/chamber-1","/chamber-1/constituency-1194","1194",1,"House of Commons","1194","Southall",NA,NA
"1195","/chamber-1/constituency-1195","/chamber-1","/chamber-1/constituency-1195","1195",1,"House of Commons","1195","Southampton",NA,NA
"1196","/chamber-1/constituency-1196","/chamber-1","/chamber-1/constituency-1196","1196",1,"House of Commons","1196","Wigan","England",NA
"1197","/chamber-1/constituency-1197","/chamber-1","/chamber-1/constituency-1197","1197",1,"House of Commons","1197","Southampton, Itchen","England",NA
"1198","/chamber-1/constituency-1198","/chamber-1","/chamber-1/constituency-1198","1198",1,"House of Commons","1198","Southampton, Test","England",NA
"1199","/chamber-1/constituency-1199","/chamber-1","/chamber-1/constituency-1199","1199",1,"House of Commons","1199","Southend East",NA,NA
"1200","/chamber-1/constituency-1200","/chamber-1","/chamber-1/constituency-1200","1200",1,"House of Commons","1200","Southend West","England",NA
"1201","/chamber-1/constituency-1201","/chamber-1","/chamber-1/constituency-1201","1201",1,"House of Commons","1201","Southend-on-Sea",NA,NA
"1202","/chamber-1/constituency-1202","/chamber-1","/chamber-1/constituency-1202","1202",1,"House of Commons","1202","Southern Norfolk",NA,NA
"1203","/chamber-1/constituency-1203","/chamber-1","/chamber-1/constituency-1203","1203",1,"House of Commons","1203","Southgate",NA,NA
"1204","/chamber-1/constituency-1204","/chamber-1","/chamber-1/constituency-1204","1204",1,"House of Commons","1204","Southport","England",NA
"1205","/chamber-1/constituency-1205","/chamber-1","/chamber-1/constituency-1205","1205",1,"House of Commons","1205","Southwark",NA,NA
"1206","/chamber-1/constituency-1206","/chamber-1","/chamber-1/constituency-1206","1206",1,"House of Commons","1206","Southwark and Bermondsey",NA,NA
"1207","/chamber-1/constituency-1207","/chamber-1","/chamber-1/constituency-1207","1207",1,"House of Commons","1207","Southwark Central",NA,NA
"1208","/chamber-1/constituency-1208","/chamber-1","/chamber-1/constituency-1208","1208",1,"House of Commons","1208","Southwark North",NA,NA
"1209","/chamber-1/constituency-1209","/chamber-1","/chamber-1/constituency-1209","1209",1,"House of Commons","1209","Southwark South East",NA,NA
"1210","/chamber-1/constituency-1210","/chamber-1","/chamber-1/constituency-1210","1210",1,"House of Commons","1210","Sowerby",NA,NA
"1211","/chamber-1/constituency-1211","/chamber-1","/chamber-1/constituency-1211","1211",1,"House of Commons","1211","Spelthorne","England",NA
"1212","/chamber-1/constituency-1212","/chamber-1","/chamber-1/constituency-1212","1212",1,"House of Commons","1212","Spen Valley",NA,NA
"1213","/chamber-1/constituency-1213","/chamber-1","/chamber-1/constituency-1213","1213",1,"House of Commons","1213","Spennymoor",NA,NA
"1214","/chamber-1/constituency-1214","/chamber-1","/chamber-1/constituency-1214","1214",1,"House of Commons","1214","St Albans","England",NA
"1215","/chamber-1/constituency-1215","/chamber-1","/chamber-1/constituency-1215","1215",1,"House of Commons","1215","St Austell and Newquay","England",NA
"1216","/chamber-1/constituency-1216","/chamber-1","/chamber-1/constituency-1216","1216",1,"House of Commons","1216","St Helens",NA,NA
"1217","/chamber-1/constituency-1217","/chamber-1","/chamber-1/constituency-1217","1217",1,"House of Commons","1217","St Helens North","England",NA
"1218","/chamber-1/constituency-1218","/chamber-1","/chamber-1/constituency-1218","1218",1,"House of Commons","1218","St Helens South",NA,NA
"1219","/chamber-1/constituency-1219","/chamber-1","/chamber-1/constituency-1219","1219",1,"House of Commons","1219","St Helens South and Whiston","England",NA
"1220","/chamber-1/constituency-1220","/chamber-1","/chamber-1/constituency-1220","1220",1,"House of Commons","1220","St Ives","England",NA
"1221","/chamber-1/constituency-1221","/chamber-1","/chamber-1/constituency-1221","1221",1,"House of Commons","1221","St Marylebone",NA,NA
"1222","/chamber-1/constituency-1222","/chamber-1","/chamber-1/constituency-1222","1222",1,"House of Commons","1222","St Pancras North",NA,NA
"1223","/chamber-1/constituency-1223","/chamber-1","/chamber-1/constituency-1223","1223",1,"House of Commons","1223","St Pancras South East",NA,NA
"1224","/chamber-1/constituency-1224","/chamber-1","/chamber-1/constituency-1224","1224",1,"House of Commons","1224","St Pancras South West",NA,NA
"1225","/chamber-1/constituency-1225","/chamber-1","/chamber-1/constituency-1225","1225",1,"House of Commons","1225","Stafford","England",NA
"1226","/chamber-1/constituency-1226","/chamber-1","/chamber-1/constituency-1226","1226",1,"House of Commons","1226","Stafford and Stone",NA,NA
"1227","/chamber-1/constituency-1227","/chamber-1","/chamber-1/constituency-1227","1227",1,"House of Commons","1227","Staffordshire Moorlands","England",NA
"1228","/chamber-1/constituency-1228","/chamber-1","/chamber-1/constituency-1228","1228",1,"House of Commons","1228","Stalybridge and Hyde","England",NA
"1229","/chamber-1/constituency-1229","/chamber-1","/chamber-1/constituency-1229","1229",1,"House of Commons","1229","Stamford and Spalding",NA,NA
"1230","/chamber-1/constituency-1230","/chamber-1","/chamber-1/constituency-1230","1230",1,"House of Commons","1230","Stepney",NA,NA
"1231","/chamber-1/constituency-1231","/chamber-1","/chamber-1/constituency-1231","1231",1,"House of Commons","1231","Stepney and Poplar",NA,NA
"1232","/chamber-1/constituency-1232","/chamber-1","/chamber-1/constituency-1232","1232",1,"House of Commons","1232","Stevenage","England",NA
"1233","/chamber-1/constituency-1233","/chamber-1","/chamber-1/constituency-1233","1233",1,"House of Commons","1233","Stirling","Scotland",NA
"1234","/chamber-1/constituency-1234","/chamber-1","/chamber-1/constituency-1234","1234",1,"House of Commons","1234","Stirling and Falkirk",NA,NA
"1235","/chamber-1/constituency-1235","/chamber-1","/chamber-1/constituency-1235","1235",1,"House of Commons","1235","Stirling and Falkirk Burghs",NA,NA
"1236","/chamber-1/constituency-1236","/chamber-1","/chamber-1/constituency-1236","1236",1,"House of Commons","1236","Stirling, Falkirk and Grangemouth",NA,NA
"1237","/chamber-1/constituency-1237","/chamber-1","/chamber-1/constituency-1237","1237",1,"House of Commons","1237","Stirlingshire and Clackmannanshire, Clackmannan and Eastern",NA,NA
"1238","/chamber-1/constituency-1238","/chamber-1","/chamber-1/constituency-1238","1238",1,"House of Commons","1238","Stirlingshire and Clackmannanshire, Western",NA,NA
"1239","/chamber-1/constituency-1239","/chamber-1","/chamber-1/constituency-1239","1239",1,"House of Commons","1239","Stockport","England",NA
"1240","/chamber-1/constituency-1240","/chamber-1","/chamber-1/constituency-1240","1240",1,"House of Commons","1240","Stockport North",NA,NA
"1241","/chamber-1/constituency-1241","/chamber-1","/chamber-1/constituency-1241","1241",1,"House of Commons","1241","Stockport South",NA,NA
"1242","/chamber-1/constituency-1242","/chamber-1","/chamber-1/constituency-1242","1242",1,"House of Commons","1242","Stockton",NA,NA
"1243","/chamber-1/constituency-1243","/chamber-1","/chamber-1/constituency-1243","1243",1,"House of Commons","1243","Stockton North","England",NA
"1244","/chamber-1/constituency-1244","/chamber-1","/chamber-1/constituency-1244","1244",1,"House of Commons","1244","Stockton South","England",NA
"1245","/chamber-1/constituency-1245","/chamber-1","/chamber-1/constituency-1245","1245",1,"House of Commons","1245","Stockton-on-Tees",NA,NA
"1246","/chamber-1/constituency-1246","/chamber-1","/chamber-1/constituency-1246","1246",1,"House of Commons","1246","Stoke Newington",NA,NA
"1247","/chamber-1/constituency-1247","/chamber-1","/chamber-1/constituency-1247","1247",1,"House of Commons","1247","Stoke Newington and Hackney North",NA,NA
"1248","/chamber-1/constituency-1248","/chamber-1","/chamber-1/constituency-1248","1248",1,"House of Commons","1248","Stoke-on-Trent Central","England",NA
"1249","/chamber-1/constituency-1249","/chamber-1","/chamber-1/constituency-1249","1249",1,"House of Commons","1249","Stoke-on-Trent North","England",NA
"1250","/chamber-1/constituency-1250","/chamber-1","/chamber-1/constituency-1250","1250",1,"House of Commons","1250","Stoke-on-Trent South","England",NA
"1251","/chamber-1/constituency-1251","/chamber-1","/chamber-1/constituency-1251","1251",1,"House of Commons","1251","Stoke-on-Trent, Burslem",NA,NA
"1252","/chamber-1/constituency-1252","/chamber-1","/chamber-1/constituency-1252","1252",1,"House of Commons","1252","Stoke-on-Trent, Hanley",NA,NA
"1253","/chamber-1/constituency-1253","/chamber-1","/chamber-1/constituency-1253","1253",1,"House of Commons","1253","Stoke-on-Trent, Stoke",NA,NA
"1254","/chamber-1/constituency-1254","/chamber-1","/chamber-1/constituency-1254","1254",1,"House of Commons","1254","Stone","England",NA
"1255","/chamber-1/constituency-1255","/chamber-1","/chamber-1/constituency-1255","1255",1,"House of Commons","1255","Stourbridge","England",NA
"1256","/chamber-1/constituency-1256","/chamber-1","/chamber-1/constituency-1256","1256",1,"House of Commons","1256","Strangford","Northern Ireland",NA
"1257","/chamber-1/constituency-1257","/chamber-1","/chamber-1/constituency-1257","1257",1,"House of Commons","1257","Stratford",NA,NA
"1258","/chamber-1/constituency-1258","/chamber-1","/chamber-1/constituency-1258","1258",1,"House of Commons","1258","Stratford-on-Avon","England",NA
"1259","/chamber-1/constituency-1259","/chamber-1","/chamber-1/constituency-1259","1259",1,"House of Commons","1259","Strathkelvin and Bearsden",NA,NA
"1260","/chamber-1/constituency-1260","/chamber-1","/chamber-1/constituency-1260","1260",1,"House of Commons","1260","Streatham","England",NA
"1261","/chamber-1/constituency-1261","/chamber-1","/chamber-1/constituency-1261","1261",1,"House of Commons","1261","Stretford",NA,NA
"1262","/chamber-1/constituency-1262","/chamber-1","/chamber-1/constituency-1262","1262",1,"House of Commons","1262","Stretford and Urmston","England",NA
"1263","/chamber-1/constituency-1263","/chamber-1","/chamber-1/constituency-1263","1263",1,"House of Commons","1263","Stroud","England",NA
"1264","/chamber-1/constituency-1264","/chamber-1","/chamber-1/constituency-1264","1264",1,"House of Commons","1264","Stroud and Thornbury",NA,NA
"1265","/chamber-1/constituency-1265","/chamber-1","/chamber-1/constituency-1265","1265",1,"House of Commons","1265","Sudbury",NA,NA
"1266","/chamber-1/constituency-1266","/chamber-1","/chamber-1/constituency-1266","1266",1,"House of Commons","1266","Sudbury and Woodbridge",NA,NA
"1267","/chamber-1/constituency-1267","/chamber-1","/chamber-1/constituency-1267","1267",1,"House of Commons","1267","Suffolk Coastal","England",NA
"1268","/chamber-1/constituency-1268","/chamber-1","/chamber-1/constituency-1268","1268",1,"House of Commons","1268","Sunderland",NA,NA
"1269","/chamber-1/constituency-1269","/chamber-1","/chamber-1/constituency-1269","1269",1,"House of Commons","1269","Sunderland Central","England",NA
"1270","/chamber-1/constituency-1270","/chamber-1","/chamber-1/constituency-1270","1270",1,"House of Commons","1270","Sunderland North",NA,NA
"1271","/chamber-1/constituency-1271","/chamber-1","/chamber-1/constituency-1271","1271",1,"House of Commons","1271","Sunderland South",NA,NA
"1272","/chamber-1/constituency-1272","/chamber-1","/chamber-1/constituency-1272","1272",1,"House of Commons","1272","Surrey Heath","England",NA
"1273","/chamber-1/constituency-1273","/chamber-1","/chamber-1/constituency-1273","1273",1,"House of Commons","1273","Sutton and Cheam","England",NA
"1274","/chamber-1/constituency-1274","/chamber-1","/chamber-1/constituency-1274","1274",1,"House of Commons","1274","Sutton Coldfield","England",NA
"1275","/chamber-1/constituency-1275","/chamber-1","/chamber-1/constituency-1275","1275",1,"House of Commons","1275","Swansea East","Wales",NA
"1276","/chamber-1/constituency-1276","/chamber-1","/chamber-1/constituency-1276","1276",1,"House of Commons","1276","Swansea West","Wales",NA
"1277","/chamber-1/constituency-1277","/chamber-1","/chamber-1/constituency-1277","1277",1,"House of Commons","1277","Swindon",NA,NA
"1278","/chamber-1/constituency-1278","/chamber-1","/chamber-1/constituency-1278","1278",1,"House of Commons","1278","Tamworth","England",NA
"1279","/chamber-1/constituency-1279","/chamber-1","/chamber-1/constituency-1279","1279",1,"House of Commons","1279","Tatton","England",NA
"1280","/chamber-1/constituency-1280","/chamber-1","/chamber-1/constituency-1280","1280",1,"House of Commons","1280","Taunton",NA,NA
"1281","/chamber-1/constituency-1281","/chamber-1","/chamber-1/constituency-1281","1281",1,"House of Commons","1281","Taunton Deane","England",NA
"1282","/chamber-1/constituency-1282","/chamber-1","/chamber-1/constituency-1282","1282",1,"House of Commons","1282","Tavistock",NA,NA
"1283","/chamber-1/constituency-1283","/chamber-1","/chamber-1/constituency-1283","1283",1,"House of Commons","1283","Teignbridge",NA,NA
"1284","/chamber-1/constituency-1284","/chamber-1","/chamber-1/constituency-1284","1284",1,"House of Commons","1284","Telford","England",NA
"1285","/chamber-1/constituency-1285","/chamber-1","/chamber-1/constituency-1285","1285",1,"House of Commons","1285","Tewkesbury","England",NA
"1286","/chamber-1/constituency-1286","/chamber-1","/chamber-1/constituency-1286","1286",1,"House of Commons","1286","Thanet East",NA,NA
"1287","/chamber-1/constituency-1287","/chamber-1","/chamber-1/constituency-1287","1287",1,"House of Commons","1287","Thanet West",NA,NA
"1288","/chamber-1/constituency-1288","/chamber-1","/chamber-1/constituency-1288","1288",1,"House of Commons","1288","The Cotswolds","England",NA
"1289","/chamber-1/constituency-1289","/chamber-1","/chamber-1/constituency-1289","1289",1,"House of Commons","1289","The Hartlepools",NA,NA
"1290","/chamber-1/constituency-1290","/chamber-1","/chamber-1/constituency-1290","1290",1,"House of Commons","1290","The Wrekin","England",NA
"1291","/chamber-1/constituency-1291","/chamber-1","/chamber-1/constituency-1291","1291",1,"House of Commons","1291","Thirsk and Malton","England",NA
"1292","/chamber-1/constituency-1292","/chamber-1","/chamber-1/constituency-1292","1292",1,"House of Commons","1292","Thornaby",NA,NA
"1293","/chamber-1/constituency-1293","/chamber-1","/chamber-1/constituency-1293","1293",1,"House of Commons","1293","Croydon Central","England",NA
"1294","/chamber-1/constituency-1294","/chamber-1","/chamber-1/constituency-1294","1294",1,"House of Commons","1294","Thornbury",NA,NA
"1295","/chamber-1/constituency-1295","/chamber-1","/chamber-1/constituency-1295","1295",1,"House of Commons","1295","Worthing",NA,NA
"1296","/chamber-1/constituency-1296","/chamber-1","/chamber-1/constituency-1296","1296",1,"House of Commons","1296","Thornbury and Yate","England",NA
"1297","/chamber-1/constituency-1297","/chamber-1","/chamber-1/constituency-1297","1297",1,"House of Commons","1297","Thurrock","England",NA
"1298","/chamber-1/constituency-1298","/chamber-1","/chamber-1/constituency-1298","1298",1,"House of Commons","1298","Tiverton",NA,NA
