"uri","bill type","date","home page","home page > uri","identifier","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/810363","Government","2018-05-11","securetenanciesvictimsofdomesticabuse.html","http://services.parliament.uk/bills/2017-19/securetenanciesvictimsofdomesticabuse.html","2192","Secure Tenancies (Victims of Domestic Abuse)","2017-2019","Sajid Javid","Secure Tenancies (Victims of Domestic Abuse) Bill [HL]"
"http://data.parliament.uk/resources/851407","Government","2018-05-11","supplyandappropriationanticipationandadjustments.html","http://services.parliament.uk/bills/2017-19/supplyandappropriationanticipationandadjustments.html","2214","Supply and Appropriation (Anticipation and Adjustments)","2017-2019","Mel Stride","Supply and Appropriation (Anticipation and Adjustments) Bill"
"http://data.parliament.uk/resources/748919","HoL Private","2018-04-30","bathabitatsregulation.html","http://services.parliament.uk/bills/2017-19/bathabitatsregulation.html","2016","Bat Habitats Regulation","2017-2019","Lord Cormack","Bat Habitats Regulation Bill [HL]"
"http://data.parliament.uk/resources/760993","Ten Minute Rule","2018-04-25","carbonmonoxidedetectionandsafety.html","http://services.parliament.uk/bills/2017-19/carbonmonoxidedetectionandsafety.html","2159","Carbon Monoxide (Detection and Safety)","2017-2019","Eddie Hughes","Carbon Monoxide (Detection and Safety) Bill"
"http://data.parliament.uk/resources/758492","Presentation","2018-04-24","schoolholidaysmealsandactivities.html","http://services.parliament.uk/bills/2017-19/schoolholidaysmealsandactivities.html","2152","School Holidays (Meals and Activities)","2017-2019","Frank Field","School Holidays (Meals and Activities) Bill"
"http://data.parliament.uk/resources/434298","Private","2018-03-29","cityoflondoncorporationopenspaces.html","http://services.parliament.uk/bills/2017-19/cityoflondoncorporationopenspaces.html","1721","City of London Corporation (Open Spaces)","2015-2016",,"City of London Corporation (Open Spaces) Bill"
"http://data.parliament.uk/resources/434298","Private","2018-03-29","cityoflondoncorporationopenspaces.html","http://services.parliament.uk/bills/2017-19/cityoflondoncorporationopenspaces.html","1721","City of London Corporation (Open Spaces)","2016-2017",,"City of London Corporation (Open Spaces) Bill"
"http://data.parliament.uk/resources/434298","Private","2018-03-29","cityoflondoncorporationopenspaces.html","http://services.parliament.uk/bills/2017-19/cityoflondoncorporationopenspaces.html","1721","City of London Corporation (Open Spaces)","2017-2019",,"City of London Corporation (Open Spaces) Bill"
"http://data.parliament.uk/resources/868257","Government","2018-03-29","northernirelandbudgetanticipationandadjustments.html","http://services.parliament.uk/bills/2017-19/northernirelandbudgetanticipationandadjustments.html","2228","Northern Ireland Budget (Anticipation and Adjustments)","2017-2019","Karen Bradley","Northern Ireland Budget (Anticipation and Adjustments) Bill"
"http://data.parliament.uk/resources/868257","Government","2018-03-29","northernirelandbudgetanticipationandadjustments.html","http://services.parliament.uk/bills/2017-19/northernirelandbudgetanticipationandadjustments.html","2228","Northern Ireland Budget (Anticipation and Adjustments)","2017-2019","Lord Duncan of Springbank","Northern Ireland Budget (Anticipation and Adjustments) Bill"
"http://data.parliament.uk/resources/869207","Government","2018-03-29","northernirelandassemblymemberspay.html","http://services.parliament.uk/bills/2017-19/northernirelandassemblymemberspay.html","2229","Northern Ireland Assembly Members (Pay)","2017-2019","Karen Bradley","Northern Ireland Assembly Members (Pay) Bill"
"http://data.parliament.uk/resources/869207","Government","2018-03-29","northernirelandassemblymemberspay.html","http://services.parliament.uk/bills/2017-19/northernirelandassemblymemberspay.html","2229","Northern Ireland Assembly Members (Pay)","2017-2019","Lord Duncan of Springbank","Northern Ireland Assembly Members (Pay) Bill"
"http://data.parliament.uk/resources/869208","Government","2018-03-29","northernirelandregionalratesandenergy.html","http://services.parliament.uk/bills/2017-19/northernirelandregionalratesandenergy.html","2230","Northern Ireland (Regional Rates and Energy)","2017-2019","Karen Bradley ","Northern Ireland (Regional Rates and Energy) Bill"
"http://data.parliament.uk/resources/869208","Government","2018-03-29","northernirelandregionalratesandenergy.html","http://services.parliament.uk/bills/2017-19/northernirelandregionalratesandenergy.html","2230","Northern Ireland (Regional Rates and Energy)","2017-2019","Lord Duncan of Springbank","Northern Ireland (Regional Rates and Energy) Bill"
"http://data.parliament.uk/resources/874414","HoL Private","2018-03-28","marriagesamesexcouplesnorthernirelandhl.html","http://services.parliament.uk/bills/2017-19/marriagesamesexcouplesnorthernirelandhl.html","2235","Marriage (Same Sex Couples) (Northern Ireland)","2017-2019","Lord Hayward","Marriage (Same Sex Couples) (Northern Ireland) Bill [HL]"
"http://data.parliament.uk/resources/748907","HoL Private","2018-03-26","conscientiousobjectionmedicalactivities.html","http://services.parliament.uk/bills/2017-19/conscientiousobjectionmedicalactivities.html","2003","Conscientious Objection (Medical Activities)","2017-2019","Baroness O’Loan","Conscientious Objection (Medical Activities) Bill [HL]"
"http://data.parliament.uk/resources/806391","Ten Minute Rule","2018-03-23","courtsabuseofprocess.html","http://services.parliament.uk/bills/2017-19/courtsabuseofprocess.html","2189","Courts (Abuse of Process)","2017-2019","Liz Saville Roberts","Courts (Abuse of Process) Bill"
"http://data.parliament.uk/resources/748900","Government","2018-03-16","spaceindustrybill.html","http://services.parliament.uk/bills/2017-19/spaceindustrybill.html","1996","Space Industry","2017-2019","Chris Grayling","Space Industry Bill [HL]"
"http://data.parliament.uk/resources/748900","Government","2018-03-16","spaceindustrybill.html","http://services.parliament.uk/bills/2017-19/spaceindustrybill.html","1996","Space Industry","2017-2019","Lord Callanan","Space Industry Bill [HL]"
"http://data.parliament.uk/resources/794144","Government","2018-03-16","financeno2.html","http://services.parliament.uk/bills/2017-19/financeno2.html","2181","Finance ","2017-2019","Lord Bates ","Finance  Bill"
"http://data.parliament.uk/resources/794144","Government","2018-03-16","financeno2.html","http://services.parliament.uk/bills/2017-19/financeno2.html","2181","Finance ","2017-2019","Mel Stride","Finance  Bill"
"http://data.parliament.uk/resources/748914","HoL Private","2018-02-26","ecumenicalmarriage.html","http://services.parliament.uk/bills/2017-19/ecumenicalmarriage.html","2011","Ecumenical Marriage","2017-2019","Lord Deben","Ecumenical Marriage Bill [HL]"
"http://data.parliament.uk/resources/748916","HoL Private","2018-02-26","criminalrecords.html","http://services.parliament.uk/bills/2017-19/criminalrecords.html","2013","Criminal Records","2017-2019","Lord Ramsbotham","Criminal Records Bill [HL]"
"http://data.parliament.uk/resources/748906","Government","2018-02-09","armedforcesflexibleworking.html","http://services.parliament.uk/bills/2017-19/armedforcesflexibleworking.html","2002","Armed Forces (Flexible Working)","2017-2019","Earl Howe","Armed Forces (Flexible Working) Bill [HL]"
"http://data.parliament.uk/resources/748917","Government","2018-02-09","telecommunicationsinfrastructurerelieffromnondomesticrates.html","http://services.parliament.uk/bills/2017-19/telecommunicationsinfrastructurerelieffromnondomesticrates.html","2014","Telecommunications Infrastructure (Relief from Non-Domestic Rates)","2017-2019","Lord Bourne of Aberystwyth","Telecommunications Infrastructure (Relief from Non-Domestic Rates) Bill"
"http://data.parliament.uk/resources/748917","Government","2018-02-09","telecommunicationsinfrastructurerelieffromnondomesticrates.html","http://services.parliament.uk/bills/2017-19/telecommunicationsinfrastructurerelieffromnondomesticrates.html","2014","Telecommunications Infrastructure (Relief from Non-Domestic Rates)","2017-2019","Sajid Javid","Telecommunications Infrastructure (Relief from Non-Domestic Rates) Bill"
"http://data.parliament.uk/resources/758474","Presentation","2018-02-07","localgovernmentfinance.html","http://services.parliament.uk/bills/2017-19/localgovernmentfinance.html","2134","Local Government Finance","2017-2019","Mr Peter Bone","Local Government Finance Bill"
"http://data.parliament.uk/resources/753055","Hybrid","2018-01-31","highspeedrailwestmidlandscrewe.html","http://services.parliament.uk/bills/2017-19/highspeedrailwestmidlandscrewe.html","2046","High Speed Rail (West Midlands - Crewe)","2017-2019","Chris Grayling","High Speed Rail (West Midlands - Crewe) Bill"
"http://data.parliament.uk/resources/748913","HoL Private","2018-01-29","openskiesagreementmembership.html","http://services.parliament.uk/bills/2017-19/openskiesagreementmembership.html","2010","Open Skies Agreement (Membership)","2017-2019","Baroness Randerson","Open Skies Agreement (Membership) Bill [HL]"
"http://data.parliament.uk/resources/831062","HoL Private","2018-01-25","officialdevelopmentassistancetargetrepeal.html","http://services.parliament.uk/bills/2017-19/officialdevelopmentassistancetargetrepeal.html","2203","Official Development Assistance Target (Repeal)","2017-2019","Lord Willoughby de Broke","Official Development Assistance Target (Repeal) Bill [HL]"
"http://data.parliament.uk/resources/748910","HoL Private","2017-12-18","immigrationcontrolgrosshumanrightsabuses.html","http://services.parliament.uk/bills/2017-19/immigrationcontrolgrosshumanrightsabuses.html","2006","Immigration Control (Gross Human Rights Abuses)","2017-2019","Baroness Kennedy of The Shaws","Immigration Control (Gross Human Rights Abuses) Bill [HL]"
"http://data.parliament.uk/resources/748911","HoL Private","2017-12-18","localgovernmentelectionsreferendum.html","http://services.parliament.uk/bills/2017-19/localgovernmentelectionsreferendum.html","2007","Local Government Elections (Referendum)","2017-2019","Lord Balfe","Local Government Elections (Referendum) Bill [HL]"
"http://data.parliament.uk/resources/748893","Government","2017-12-15","europeanunionapprovals.html","http://services.parliament.uk/bills/2017-19/europeanunionapprovals.html","1989","European Union (Approvals)","2017-2019","Greg Clark","European Union (Approvals) Bill"
"http://data.parliament.uk/resources/748893","Government","2017-12-15","europeanunionapprovals.html","http://services.parliament.uk/bills/2017-19/europeanunionapprovals.html","1989","European Union (Approvals)","2017-2019","Lord Henley","European Union (Approvals) Bill"
"http://data.parliament.uk/resources/758421","Presentation","2017-12-13","localauthoritiesremovalofcounciltaxrestrictions.html","http://services.parliament.uk/bills/2017-19/localauthoritiesremovalofcounciltaxrestrictions.html","2081","Local Authorities (Removal of Council Tax Restrictions)","2017-2019","Mr Christopher Chope","Local Authorities (Removal of Council Tax Restrictions) Bill"
"http://data.parliament.uk/resources/757142","Government","2017-12-01","finance.html","http://services.parliament.uk/bills/2017-19/finance.html","2153","Finance (No.2)","2017-2019","Lord Bates","Finance (No.2) Bill"
"http://data.parliament.uk/resources/757142","Government","2017-12-01","finance.html","http://services.parliament.uk/bills/2017-19/finance.html","2153","Finance (No.2)","2017-2019","Mel Stride","Finance (No.2) Bill"
"http://data.parliament.uk/resources/758491","Presentation","2017-12-01","genocidedeterminationno2.html","http://services.parliament.uk/bills/2017-19/genocidedeterminationno2.html","2151","Genocide Determination (No. 2)","2017-2019","Fiona Bruce","Genocide Determination (No. 2) Bill"
"http://data.parliament.uk/resources/748902","HoL Private","2017-11-27","equalityact2010amendmentdisabledaccess.html","http://services.parliament.uk/bills/2017-19/equalityact2010amendmentdisabledaccess.html","1998","Equality Act 2010 (Amendment) (Disabled Access)","2017-2019","Lord Blencathra","Equality Act 2010 (Amendment) (Disabled Access) Bill [HL]"
"http://data.parliament.uk/resources/434296","Private","2017-11-21","newsouthgatecemetery.html","http://services.parliament.uk/bills/2017-19/newsouthgatecemetery.html","1719","New Southgate Cemetery","2015-2016",,"New Southgate Cemetery Bill [HL]"
"http://data.parliament.uk/resources/434296","Private","2017-11-21","newsouthgatecemetery.html","http://services.parliament.uk/bills/2017-19/newsouthgatecemetery.html","1719","New Southgate Cemetery","2016-2017",,"New Southgate Cemetery Bill [HL]"
"http://data.parliament.uk/resources/434296","Private","2017-11-21","newsouthgatecemetery.html","http://services.parliament.uk/bills/2017-19/newsouthgatecemetery.html","1719","New Southgate Cemetery","2017-2019",,"New Southgate Cemetery Bill [HL]"
"http://data.parliament.uk/resources/748892","Government","2017-11-17","airtravelorganiserslicensing.html","http://services.parliament.uk/bills/2017-19/airtravelorganiserslicensing.html","1988","Air Travel Organisers' Licensing","2017-2019","Chris Grayling","Air Travel Organisers' Licensing Bill"
"http://data.parliament.uk/resources/748892","Government","2017-11-17","airtravelorganiserslicensing.html","http://services.parliament.uk/bills/2017-19/airtravelorganiserslicensing.html","1988","Air Travel Organisers' Licensing","2017-2019","Lord Callanan","Air Travel Organisers' Licensing Bill"
"http://data.parliament.uk/resources/788716","Government","2017-11-17","northernirelandbudget.html","http://services.parliament.uk/bills/2017-19/northernirelandbudget.html","2174","Northern Ireland Budget","2017-2019","James Brokenshire","Northern Ireland Budget Bill"
"http://data.parliament.uk/resources/788716","Government","2017-11-17","northernirelandbudget.html","http://services.parliament.uk/bills/2017-19/northernirelandbudget.html","2174","Northern Ireland Budget","2017-2019","Lord Duncan of Springbank","Northern Ireland Budget Bill"
"http://data.parliament.uk/resources/748903","HoL Private","2017-10-30","democraticpoliticalactivityfundingandexpenditure.html","http://services.parliament.uk/bills/2017-19/democraticpoliticalactivityfundingandexpenditure.html","1999","Democratic Political Activity (Funding and Expenditure)","2017-2019","Lord Tyler","Democratic Political Activity (Funding and Expenditure) Bill [HL]"
"http://data.parliament.uk/resources/758424","Presentation","2017-09-06","publicservicebroadcastersprivatisation.html","http://services.parliament.uk/bills/2017-19/publicservicebroadcastersprivatisation.html","2084","Public Service Broadcasters (Privatisation)","2017-2019","Sir Christopher Chope","Public Service Broadcasters (Privatisation) Bill"
"http://data.parliament.uk/resources/758427","Presentation","2017-09-06","highspeed2phase1reviewsofpublicexpenditure.html","http://services.parliament.uk/bills/2017-19/highspeed2phase1reviewsofpublicexpenditure.html","2087","High Speed 2 Phase 1 (Reviews of Public Expenditure)","2017-2019","Sir Christopher Chope","High Speed 2 Phase 1 (Reviews of Public Expenditure) Bill"
"http://data.parliament.uk/resources/758429","Presentation","2017-09-06","valueaddedtax.html","http://services.parliament.uk/bills/2017-19/valueaddedtax.html","2089","Value Added Tax","2017-2019","Sir Christopher Chope","Value Added Tax Bill"
"http://data.parliament.uk/resources/758431","Presentation","2017-09-06","deregulation.html","http://services.parliament.uk/bills/2017-19/deregulation.html","2091","Deregulation","2017-2019","Sir Christopher Chope","Deregulation Bill"
"http://data.parliament.uk/resources/758434","Presentation","2017-09-06","foreignnationalscriminaloffenderandprisonerremoval.html","http://services.parliament.uk/bills/2017-19/foreignnationalscriminaloffenderandprisonerremoval.html","2094","Foreign Nationals (Criminal Offender and Prisoner Removal)","2017-2019","Sir Christopher Chope","Foreign Nationals (Criminal Offender and Prisoner Removal) Bill"
"http://data.parliament.uk/resources/758435","Presentation","2017-09-06","freetradeeducationandreporting.html","http://services.parliament.uk/bills/2017-19/freetradeeducationandreporting.html","2095","Free Trade (Education and Reporting)","2017-2019","Sir Christopher Chope","Free Trade (Education and Reporting) Bill"
"http://data.parliament.uk/resources/758446","Presentation","2017-09-06","workingtimeregulations.html","http://services.parliament.uk/bills/2017-19/workingtimeregulations.html","2106","Working Time (Regulations)","2017-2019","Sir Christopher Chope","Working Time (Regulations) Bill"
"http://data.parliament.uk/resources/758467","Presentation","2017-09-06","primeministertemporaryreplacement.html","http://services.parliament.uk/bills/2017-19/primeministertemporaryreplacement.html","2127","Prime Minister (Temporary Replacement)","2017-2019","Mr Peter Bone","Prime Minister (Temporary Replacement) Bill"
"http://data.parliament.uk/resources/758469","Presentation","2017-09-06","leaderofthehouseofcommonselection.html","http://services.parliament.uk/bills/2017-19/leaderofthehouseofcommonselection.html","2129","Leader of the House of Commons (Election)","2017-2019","Mr Peter Bone","Leader of the House of Commons (Election) Bill"
"http://data.parliament.uk/resources/758470","Presentation","2017-09-06","primeministeraccountabilitytohouseofcommons.html","http://services.parliament.uk/bills/2017-19/primeministeraccountabilitytohouseofcommons.html","2130","Prime Minister (Accountability to House of Commons)","2017-2019","Mr Peter Bone","Prime Minister (Accountability to House of Commons) Bill"
"http://data.parliament.uk/resources/758475","Presentation","2017-09-06","houseofcommonswhipstransparency.html","http://services.parliament.uk/bills/2017-19/houseofcommonswhipstransparency.html","2135","House of Commons Whips (Transparency)","2017-2019","Mr Peter Bone","House of Commons Whips (Transparency) Bill"
"http://data.parliament.uk/resources/758477","Presentation","2017-09-06","generalelectionleadersdebate.html","http://services.parliament.uk/bills/2017-19/generalelectionleadersdebate.html","2137","General Election (Leaders’ Debate)","2017-2019","Mr Peter Bone","General Election (Leaders’ Debate) Bill"
"http://data.parliament.uk/resources/758478","Presentation","2017-09-06","homelesspeoplecurrentaccounts.html","http://services.parliament.uk/bills/2017-19/homelesspeoplecurrentaccounts.html","2138","Homeless People (Current Accounts)","2017-2019","Mr Peter Bone","Homeless People (Current Accounts) Bill"
"http://data.parliament.uk/resources/758480","Presentation","2017-09-06","parliamentaryallowancesrestriction.html","http://services.parliament.uk/bills/2017-19/parliamentaryallowancesrestriction.html","2140","Parliamentary Allowances (Restriction)","2017-2019","Mr Peter Bone","Parliamentary Allowances (Restriction) Bill"
"http://data.parliament.uk/resources/758481","Presentation","2017-09-06","childsafetycyclehelmets.html","http://services.parliament.uk/bills/2017-19/childsafetycyclehelmets.html","2141","Child Safety (Cycle Helmets)","2017-2019","Mr Peter Bone","Child Safety (Cycle Helmets) Bill"
"http://data.parliament.uk/resources/758482","Presentation","2017-09-06","humantraffickingchildprotection.html","http://services.parliament.uk/bills/2017-19/humantraffickingchildprotection.html","2142","Human Trafficking (Child Protection)","2017-2019","Mr Peter Bone","Human Trafficking (Child Protection) Bill"
"http://data.parliament.uk/resources/758483","Presentation","2017-09-06","droneregulation.html","http://services.parliament.uk/bills/2017-19/droneregulation.html","2143","Drone (Regulation)","2017-2019","Mr Peter Bone","Drone (Regulation) Bill"
"http://data.parliament.uk/resources/758486","Presentation","2017-09-06","pilotlicensing.html","http://services.parliament.uk/bills/2017-19/pilotlicensing.html","2146","Pilot (Licensing)","2017-2019","Mr Peter Bone","Pilot (Licensing) Bill"
"http://data.parliament.uk/resources/758487","Presentation","2017-09-06","pensionsreviewofwomensarrangements.html","http://services.parliament.uk/bills/2017-19/pensionsreviewofwomensarrangements.html","2147","Pensions (Review of Women’s Arrangements)","2017-2019","Mr Peter Bone","Pensions (Review of Women’s Arrangements) Bill"
"http://data.parliament.uk/resources/748918","Government","2017-07-20","supplyandappropriationmainestimates.html","http://services.parliament.uk/bills/2017-19/supplyandappropriationmainestimates.html","2015","Supply and Appropriation (Main Estimates)","2017-2019","Lord Bates","Supply and Appropriation (Main Estimates) Bill"
"http://data.parliament.uk/resources/748918","Government","2017-07-20","supplyandappropriationmainestimates.html","http://services.parliament.uk/bills/2017-19/supplyandappropriationmainestimates.html","2015","Supply and Appropriation (Main Estimates)","2017-2019","Mel Stride","Supply and Appropriation (Main Estimates) Bill"
"http://data.parliament.uk/resources/754303","HoL Private","2017-07-19","carbonemissionreductions.html","http://services.parliament.uk/bills/2017-19/carbonemissionreductions.html","2056","Carbon Emission Reductions","2017-2019","Baroness Featherstone","Carbon Emission Reductions Bill [HL]"
"http://data.parliament.uk/resources/754304","HoL Private","2017-07-19","automaticelectoralregistration.html","http://services.parliament.uk/bills/2017-19/automaticelectoralregistration.html","2057","Automatic Electoral Registration","2017-2019","Baroness McDonagh","Automatic Electoral Registration Bill [HL]"
"http://data.parliament.uk/resources/752202","HoL Private","2017-07-14","propertyboundariesresolutionofdisputes.html","http://services.parliament.uk/bills/2017-19/propertyboundariesresolutionofdisputes.html","2052","Property Boundaries (Resolution of Disputes)","2017-2019","Earl of Lytton","Property Boundaries (Resolution of Disputes) Bill [HL]"
"http://data.parliament.uk/resources/752203","HoL Private","2017-07-14","civilpartnershipact2004amendmentmixedsexcouples.html","http://services.parliament.uk/bills/2017-19/civilpartnershipact2004amendmentmixedsexcouples.html","2053","Civil Partnership Act 2004 (Amendment) (Mixed Sex Couples)","2017-2019","Baroness Burt of Solihull","Civil Partnership Act 2004 (Amendment) (Mixed Sex Couples) Bill [HL]"
"http://data.parliament.uk/resources/752204","HoL Private","2017-07-14","genocidedetermination.html","http://services.parliament.uk/bills/2017-19/genocidedetermination.html","2054","Genocide Determination","2017-2019","Lord Alton of Liverpool","Genocide Determination Bill [HL]"
"http://data.parliament.uk/resources/752205","HoL Private","2017-07-14","kewgardensleases.html","http://services.parliament.uk/bills/2017-19/kewgardensleases.html","2055","Kew Gardens (Leases)","2017-2019","Lord True","Kew Gardens (Leases) Bill [HL]"
"http://data.parliament.uk/resources/752026","HoL Private","2017-07-13","unaccompaniedasylumseekingchildrenlegaladviceandappeals.html","http://services.parliament.uk/bills/2017-19/unaccompaniedasylumseekingchildrenlegaladviceandappeals.html","2047","Unaccompanied Asylum Seeking Children (Legal Advice and Appeals)","2017-2019","Lord Roberts of Llandudno","Unaccompanied Asylum Seeking Children (Legal Advice and Appeals) Bill [HL]"
"http://data.parliament.uk/resources/752028","HoL Private","2017-07-13","cosmeticsurgerystandards.html","http://services.parliament.uk/bills/2017-19/cosmeticsurgerystandards.html","2049","Cosmetic Surgery (Standards)","2017-2019","Lord Lansley","Cosmetic Surgery (Standards) Bill [HL]"
"http://data.parliament.uk/resources/752029","HoL Private","2017-07-13","awardsforvalourprotection.html","http://services.parliament.uk/bills/2017-19/awardsforvalourprotection.html","2050","Awards for Valour (Protection)","2017-2019","Lord Brooke of Alverthorpe","Awards for Valour (Protection) Bill [HL]"
"http://data.parliament.uk/resources/752030","HoL Private","2017-07-13","modernslaverytransparencyinsupplychains.html","http://services.parliament.uk/bills/2017-19/modernslaverytransparencyinsupplychains.html","2051","Modern Slavery (Transparency in Supply Chains)","2017-2019","Baroness Young of Hornsey","Modern Slavery (Transparency in Supply Chains) Bill [HL]"
"http://data.parliament.uk/resources/751541","HoL Private","2017-07-12","europeanunionreferendumonthewithdrawalagreement.html","http://services.parliament.uk/bills/2017-19/europeanunionreferendumonthewithdrawalagreement.html","2040","European Union (Referendum on the Withdrawal Agreement)","2017-2019","Baroness Ludford","European Union (Referendum on the Withdrawal Agreement) Bill [HL]"
"http://data.parliament.uk/resources/751542","HoL Private","2017-07-12","roadtrafficoffenderssurrenderofdrivinglicencesetc.html","http://services.parliament.uk/bills/2017-19/roadtrafficoffenderssurrenderofdrivinglicencesetc.html","2041","Road Traffic Offenders (Surrender of Driving Licences Etc)","2017-2019","Lord Polak","Road Traffic Offenders (Surrender of Driving Licences Etc) Bill [HL]"
"http://data.parliament.uk/resources/751543","HoL Private","2017-07-12","electionsandreferendumsadvertising.html","http://services.parliament.uk/bills/2017-19/electionsandreferendumsadvertising.html","2042","Elections and Referendums (Advertising)","2017-2019","Baroness O’Neill of Bengarve","Elections and Referendums (Advertising) Bill [HL]"
"http://data.parliament.uk/resources/751544","HoL Private","2017-07-12","abortiondisabilityequality.html","http://services.parliament.uk/bills/2017-19/abortiondisabilityequality.html","2043","Abortion (Disability Equality)","2017-2019","Lord Shinkwin","Abortion (Disability Equality) Bill [HL]"
"http://data.parliament.uk/resources/751545","HoL Private","2017-07-12","heritagerailwaysandtramwaysvoluntarywork.html","http://services.parliament.uk/bills/2017-19/heritagerailwaysandtramwaysvoluntarywork.html","2044","Heritage Railways and Tramways (Voluntary Work)","2017-2019","Lord Faulkner of Worcester","Heritage Railways and Tramways (Voluntary Work) Bill [HL]"
"http://data.parliament.uk/resources/750592","HoL Private","2017-07-11","opticiansact1989amendment.html","http://services.parliament.uk/bills/2017-19/opticiansact1989amendment.html","2035","Opticians Act 1989 (Amendment)","2017-2019","Lord Newby","Opticians Act 1989 (Amendment) Bill [HL]"
"http://data.parliament.uk/resources/750593","HoL Private","2017-07-11","digitaleconomyact2017amendmentdefinitionofextremepornography.html","http://services.parliament.uk/bills/2017-19/digitaleconomyact2017amendmentdefinitionofextremepornography.html","2036","Digital Economy Act 2017 (Amendment) (Definition of Extreme Pornography)","2017-2019","Baroness Howe of Idlicote","Digital Economy Act 2017 (Amendment) (Definition of Extreme Pornography) Bill [HL]"
"http://data.parliament.uk/resources/750594","HoL Private","2017-07-11","marriageact1949amendment.html","http://services.parliament.uk/bills/2017-19/marriageact1949amendment.html","2037","Marriage Act 1949 (Amendment)","2017-2019","Baroness Cox","Marriage Act 1949 (Amendment) Bill [HL]"
"http://data.parliament.uk/resources/750595","HoL Private","2017-07-11","righttodieathome.html","http://services.parliament.uk/bills/2017-19/righttodieathome.html","2038","Right to Die at Home","2017-2019","Lord Warner","Right to Die at Home Bill [HL]"
"http://data.parliament.uk/resources/750596","HoL Private","2017-07-11","learningdisabilitiesreviewofservices.html","http://services.parliament.uk/bills/2017-19/learningdisabilitiesreviewofservices.html","2039","Learning Disabilities (Review of Services)","2017-2019","Baroness Hollins","Learning Disabilities (Review of Services) Bill [HL]"
"http://data.parliament.uk/resources/749721","HoL Private","2017-07-07","eeanationalsindefiniteleavetoremain.html","http://services.parliament.uk/bills/2017-19/eeanationalsindefiniteleavetoremain.html","2030","EEA Nationals (Indefinite Leave to Remain)","2017-2019","Lord Oates","EEA Nationals (Indefinite Leave to Remain)  Bill [HL]"
"http://data.parliament.uk/resources/749722","HoL Private","2017-07-07","victimsofcrimerightsentitlementsandnotificationofchildsexualabuse.html","http://services.parliament.uk/bills/2017-19/victimsofcrimerightsentitlementsandnotificationofchildsexualabuse.html","2031","Victims of Crime (Rights, Entitlements, and Notification of Child Sexual Abuse)","2017-2019","Baroness Brinton","Victims of Crime (Rights, Entitlements, and Notification of Child Sexual Abuse) Bill [HL]"
"http://data.parliament.uk/resources/749723","HoL Private","2017-07-07","schoolsmentalhealthandwellbeing.html","http://services.parliament.uk/bills/2017-19/schoolsmentalhealthandwellbeing.html","2032","Schools (Mental Health and Wellbeing)","2017-2019","Baroness Tyler of Enfield","Schools (Mental Health and Wellbeing) Bill [HL]"
"http://data.parliament.uk/resources/749724","HoL Private","2017-07-07","policingresources.html","http://services.parliament.uk/bills/2017-19/policingresources.html","2033","Policing Resources","2017-2019","Lord Wigley","Policing Resources Bill [HL]"
"http://data.parliament.uk/resources/749725","HoL Private","2017-07-07","certificateofloss.html","http://services.parliament.uk/bills/2017-19/certificateofloss.html","2034","Certificate of Loss","2017-2019","Baroness Benjamin","Certificate of Loss Bill [HL]"
"http://data.parliament.uk/resources/748928","HoL Private","2017-07-06","accesstopalliativecare.html","http://services.parliament.uk/bills/2017-19/accesstopalliativecare.html","2025","Access to Palliative Care","2017-2019","Baroness Finlay of Llandaff","Access to Palliative Care Bill [HL]"
"http://data.parliament.uk/resources/748929","HoL Private","2017-07-06","cohabitationrights.html","http://services.parliament.uk/bills/2017-19/cohabitationrights.html","2026","Cohabitation Rights","2017-2019","Lord Marks of Henley-on-Thames","Cohabitation Rights Bill [HL]"
"http://data.parliament.uk/resources/748930","HoL Private","2017-07-06","votingagereduction.html","http://services.parliament.uk/bills/2017-19/votingagereduction.html","2027","Voting Age (Reduction)","2017-2019","Lord Adonis","Voting Age (Reduction) Bill [HL]"
"http://data.parliament.uk/resources/748931","HoL Private","2017-07-06","abortionfoetusprotection.html","http://services.parliament.uk/bills/2017-19/abortionfoetusprotection.html","2028","Abortion (Foetus Protection)","2017-2019","Baroness Nicholson of Winterbourne","Abortion (Foetus Protection) Bill [HL]"
"http://data.parliament.uk/resources/748932","HoL Private","2017-07-06","extensionoffranchisehouseoflords.html","http://services.parliament.uk/bills/2017-19/extensionoffranchisehouseoflords.html","2029","Extension of Franchise (House of Lords)","2017-2019","Lord Naseby","Extension of Franchise (House of Lords) Bill [HL]"
"http://data.parliament.uk/resources/748925","HoL Private","2017-07-05","anonymityarrestedpersons.html","http://services.parliament.uk/bills/2017-19/anonymityarrestedpersons.html","2022","Anonymity (Arrested Persons)","2017-2019","Lord Paddick","Anonymity (Arrested Persons) Bill [HL]"
"http://data.parliament.uk/resources/748926","HoL Private","2017-07-05","bbcindependence.html","http://services.parliament.uk/bills/2017-19/bbcindependence.html","2023","BBC (Independence)","2017-2019","Lord Lester of Herne Hill","BBC (Independence) Bill [HL]"
"http://data.parliament.uk/resources/748927","HoL Private","2017-07-05","localhousingauthoritydebt.html","http://services.parliament.uk/bills/2017-19/localhousingauthoritydebt.html","2024","Local Housing Authority Debt","2017-2019","Lord Sharkey","Local Housing Authority Debt Bill [HL]"
