"uri","bill type","date","home page","home page > uri","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/392520","HoL Private","2009-11-09","companiesremunerationreportshl.html","http://services.parliament.uk/bills/companiesremunerationreportshl.html","Companies’ Remuneration Reports","2008-2009","Lord Gavron","Companies’ Remuneration Reports"
"http://data.parliament.uk/resources/392548","Ballot","2009-11-09","equalityanddiversityreform.html","http://services.parliament.uk/bills/equalityanddiversityreform.html","Equality and Diversity (Reform)","2008-2009","Philip Davies","Equality and Diversity (Reform)"
"http://data.parliament.uk/resources/392552","Presentation","2009-11-09","pharmaceuticallabellingwarningofcognitivefunctionimpairment.html","http://services.parliament.uk/bills/pharmaceuticallabellingwarningofcognitivefunctionimpairment.html","Pharmaceutical Labelling (Warning Of Cognitive Function Impairment)","2008-2009","Mr Andrew Dismore","Pharmaceutical Labelling (Warning Of Cognitive Function Impairment)"
"http://data.parliament.uk/resources/392553","Presentation","2009-11-09","employersliabilityinsurancebureau.html","http://services.parliament.uk/bills/employersliabilityinsurancebureau.html","Employers’ Liability Insurance Bureau","2008-2009","Mr Andrew Dismore","Employers’ Liability Insurance Bureau"
"http://data.parliament.uk/resources/392554","Presentation","2009-11-09","britishmuseumact1963amendment.html","http://services.parliament.uk/bills/britishmuseumact1963amendment.html","British Museum Act 1963 (Amendment)","2008-2009","Mr Andrew Dismore","British Museum Act 1963 (Amendment)"
"http://data.parliament.uk/resources/392556","Presentation","2009-11-09","landusegardensprotectionetc.html","http://services.parliament.uk/bills/landusegardensprotectionetc.html","Land Use (Gardens Protection Etc)","2008-2009","Mr Andrew Dismore","Land Use (Gardens Protection Etc)"
"http://data.parliament.uk/resources/392558","Presentation","2009-11-09","crownemploymentnationality.html","http://services.parliament.uk/bills/crownemploymentnationality.html","Crown Employment (Nationality)","2008-2009","Mr Andrew Dismore","Crown Employment (Nationality)"
"http://data.parliament.uk/resources/392559","Presentation","2009-11-09","torturedamagesno2.html","http://services.parliament.uk/bills/torturedamagesno2.html","Torture (Damages) (No. 2)","2008-2009","Mr Andrew Dismore","Torture (Damages) (No. 2)"
"http://data.parliament.uk/resources/392560","Presentation","2009-11-09","illegallyloggedtimberprohibitionofsale.html","http://services.parliament.uk/bills/illegallyloggedtimberprohibitionofsale.html","Illegally Logged Timber (Prohibition Of Sale)","2008-2009","Mr Andrew Dismore","Illegally Logged Timber (Prohibition Of Sale)"
"http://data.parliament.uk/resources/392561","Presentation","2009-11-09","humanrightsact1998meaningofpublicauthority.html","http://services.parliament.uk/bills/humanrightsact1998meaningofpublicauthority.html","Human Rights Act 1998 (Meaning Of Public Authority)","2008-2009","Mr Andrew Dismore","Human Rights Act 1998 (Meaning Of Public Authority)"
"http://data.parliament.uk/resources/392562","Presentation","2009-11-09","armeniangenocideremembranceday.html","http://services.parliament.uk/bills/armeniangenocideremembranceday.html","Armenian Genocide Remembrance Day","2008-2009","Mr Andrew Dismore","Armenian Genocide Remembrance Day"
"http://data.parliament.uk/resources/392563","Presentation","2009-11-09","broadcastingtelevisionlicencefeeabolition.html","http://services.parliament.uk/bills/broadcastingtelevisionlicencefeeabolition.html","Broadcasting (Television Licence Fee Abolition)","2008-2009","Mr Christopher Chope","Broadcasting (Television Licence Fee Abolition)"
"http://data.parliament.uk/resources/392565","Presentation","2009-11-09","europeanunionauditofbenefitsandcostsofukmembership.html","http://services.parliament.uk/bills/europeanunionauditofbenefitsandcostsofukmembership.html","European Union (Audit of Benefits and Costs of UK Membership)","2008-2009","Mr Christopher Chope","European Union (Audit of Benefits and Costs of UK Membership)"
"http://data.parliament.uk/resources/392568","Presentation","2009-11-09","broadcastingpublicservicecontent.html","http://services.parliament.uk/bills/broadcastingpublicservicecontent.html","Broadcasting (Public Service Content)","2008-2009","Mr Christopher Chope","Broadcasting (Public Service Content)"
"http://data.parliament.uk/resources/392572","Ten Minute Rule","2009-11-09","homerepossessionprotection.html","http://services.parliament.uk/bills/homerepossessionprotection.html","Home Repossession (Protection)","2008-2009","Mr Andrew Dismore","Home Repossession (Protection)"
"http://data.parliament.uk/resources/392576","Ten Minute Rule","2009-11-09","employmentopportunities.html","http://services.parliament.uk/bills/employmentopportunities.html","Employment Opportunities","2008-2009","Mr Christopher Chope","Employment Opportunities"
"http://data.parliament.uk/resources/392519","HoL Private","2009-11-06","bankofenglandamendmenthl.html","http://services.parliament.uk/bills/bankofenglandamendmenthl.html","Bank of England (Amendment)","2008-2009","Lord Saatchi","Bank of England (Amendment)"
"http://data.parliament.uk/resources/392547","Ballot","2009-11-04","industrialcarbonemissionstargets.html","http://services.parliament.uk/bills/industrialcarbonemissionstargets.html","Industrial Carbon Emissions (Targets)","2008-2009","Mr Charles Kennedy","Industrial Carbon Emissions (Targets)"
"http://data.parliament.uk/resources/392577","Ten Minute Rule","2009-11-04","climatechangesectoraltargets.html","http://services.parliament.uk/bills/climatechangesectoraltargets.html","Climate Change (Sectoral Targets)","2008-2009","Mr Martin Caton","Climate Change (Sectoral Targets)"
"http://data.parliament.uk/resources/392625","Ten Minute Rule","2009-11-04","dangerousdogsamendment.html","http://services.parliament.uk/bills/dangerousdogsamendment.html","Dangerous Dogs (Amendment)","2008-2009","Angela C. Smith","Dangerous Dogs (Amendment)"
"http://data.parliament.uk/resources/392582","Ten Minute Rule","2009-11-03","renewablecontentobligation.html","http://services.parliament.uk/bills/renewablecontentobligation.html","Renewable Content Obligation","2008-2009","Dr Alan Whitehead","Renewable Content Obligation"
"http://data.parliament.uk/resources/392588","Ten Minute Rule","2009-11-03","theftfromshopsuseofpenaltynoticesfordisorder.html","http://services.parliament.uk/bills/theftfromshopsuseofpenaltynoticesfordisorder.html","Theft from Shops (Use of Penalty Notices for Disorder)","2008-2009","Miss Anne McIntosh","Theft from Shops (Use of Penalty Notices for Disorder)"
"http://data.parliament.uk/resources/392603","Ten Minute Rule","2009-11-03","preventionofexcessivecharges.html","http://services.parliament.uk/bills/preventionofexcessivecharges.html","Prevention of Excessive Charges","2008-2009","Mohammad Sarwar","Prevention of Excessive Charges"
"http://data.parliament.uk/resources/392635","Presentation","2009-11-03","mediaownersresidencyrequirement.html","http://services.parliament.uk/bills/mediaownersresidencyrequirement.html","Media Owners (Residency Requirement)","2008-2009","David Drew","Media Owners (Residency Requirement)"
"http://data.parliament.uk/resources/392534","Ballot","2009-10-29","smallbusinessratereliefautomaticpayment.html","http://services.parliament.uk/bills/smallbusinessratereliefautomaticpayment.html","Small Business Rate Relief (Automatic Payment)","2008-2009","Peter Luff","Small Business Rate Relief (Automatic Payment)"
"http://data.parliament.uk/resources/392539","Ballot","2009-10-29","leaseholdersrights.html","http://services.parliament.uk/bills/leaseholdersrights.html","Leaseholders Rights","2008-2009","Mrs Jacqui Lait","Leaseholders Rights"
"http://data.parliament.uk/resources/392544","Ballot","2009-10-29","schoolshealthsupport.html","http://services.parliament.uk/bills/schoolshealthsupport.html","Schools (Health Support)","2008-2009","Mr Jim Cunningham","Schools (Health Support)"
"http://data.parliament.uk/resources/392546","Ballot","2009-10-29","lendingregulation.html","http://services.parliament.uk/bills/lendingregulation.html","Lending (Regulation)","2008-2009","Mr Russell Brown","Lending (Regulation)"
"http://data.parliament.uk/resources/392549","Ballot","2009-10-29","specialeducationalneedsanddisabilitysupport.html","http://services.parliament.uk/bills/specialeducationalneedsanddisabilitysupport.html","Special Educational Needs and Disability (Support)","2008-2009","John Bercow","Special Educational Needs and Disability (Support)"
"http://data.parliament.uk/resources/392550","Ballot","2009-10-29","forceswidowspensionsequalityoftreatment.html","http://services.parliament.uk/bills/forceswidowspensionsequalityoftreatment.html","Forces Widows Pensions (Equality of Treatment)","2008-2009","Mr Michael Mates","Forces Widows Pensions (Equality of Treatment)"
"http://data.parliament.uk/resources/392617","Presentation","2009-10-29","fuelpovertyno2.html","http://services.parliament.uk/bills/fuelpovertyno2.html","Fuel Poverty (No.2)","2008-2009","Dr Alan Whitehead","Fuel Poverty (No.2)"
"http://data.parliament.uk/resources/392623","Ten Minute Rule","2009-10-29","hydrofluorocarbonslimitation.html","http://services.parliament.uk/bills/hydrofluorocarbonslimitation.html","Hydrofluorocarbons Limitation","2008-2009","Clive Efford","Hydrofluorocarbons Limitation"
"http://data.parliament.uk/resources/392632","Presentation","2009-10-29","personalresponsibility.html","http://services.parliament.uk/bills/personalresponsibility.html","Personal Responsibility","2008-2009","Norman Baker","Personal Responsibility"
"http://data.parliament.uk/resources/392571","Presentation","2009-10-28","protectionofgardenlanddevelopmentcontrol.html","http://services.parliament.uk/bills/protectionofgardenlanddevelopmentcontrol.html","Protection of Garden Land (Development Control)","2008-2009","Mr Paul Burstow","Protection of Garden Land (Development Control)"
"http://data.parliament.uk/resources/392590","Ten Minute Rule","2009-10-28","foodlabellingregulationsamendment.html","http://services.parliament.uk/bills/foodlabellingregulationsamendment.html","Food Labelling Regulations (Amendment)","2008-2009","Mr Richard Bacon","Food Labelling Regulations (Amendment)"
"http://data.parliament.uk/resources/392630","Ten Minute Rule","2009-10-28","criminalinjuriescompensationschemereview.html","http://services.parliament.uk/bills/criminalinjuriescompensationschemereview.html","Criminal Injuries Compensation Scheme (Review)","2008-2009","Frank Field","Criminal Injuries Compensation Scheme (Review)"
"http://data.parliament.uk/resources/392626","Government","2009-10-27","consolidatedfundappropriationno2.html","http://services.parliament.uk/bills/consolidatedfundappropriationno2.html","Consolidated Fund (Appropriation) (No.2)","2008-2009","Stephen Timms","Consolidated Fund (Appropriation) (No.2)"
"http://data.parliament.uk/resources/392643","Ten Minute Rule","2009-10-27","marineaccidentinvestigationbranchreports.html","http://services.parliament.uk/bills/marineaccidentinvestigationbranchreports.html","Marine Accident Investigation Branch (Reports)","2008-2009","David Cairns","Marine Accident Investigation Branch (Reports)"
"http://data.parliament.uk/resources/392644","Ten Minute Rule","2009-10-27","localhealthservicesanddemocraticinvolvement.html","http://services.parliament.uk/bills/localhealthservicesanddemocraticinvolvement.html","Local Health Services and Democratic Involvement","2008-2009","Dr John Pugh","Local Health Services and Democratic Involvement"
"http://data.parliament.uk/resources/392531","Ballot","2009-10-26","fuelpoverty.html","http://services.parliament.uk/bills/fuelpoverty.html","Fuel Poverty","2008-2009","Mr David Heath","Fuel Poverty"
"http://data.parliament.uk/resources/392535","Ballot","2009-10-26","royalmarriagesandsuccessiontothecrownpreventionofdiscrimination.html","http://services.parliament.uk/bills/royalmarriagesandsuccessiontothecrownpreventionofdiscrimination.html","Royal Marriages and Succession to the Crown (Prevention of Discrimination)","2008-2009","Dr Evan Harris","Royal Marriages and Succession to the Crown (Prevention of Discrimination)"
"http://data.parliament.uk/resources/392569","Presentation","2009-10-26","safetyofmedicinesevaluation.html","http://services.parliament.uk/bills/safetyofmedicinesevaluation.html","Safety Of Medicines (Evaluation)","2008-2009","Dr Ian Gibson","Safety Of Medicines (Evaluation)"
"http://data.parliament.uk/resources/392579","Ten Minute Rule","2009-10-26","airportexpansionparliamentaryapproval.html","http://services.parliament.uk/bills/airportexpansionparliamentaryapproval.html","Airport Expansion (Parliamentary Approval)","2008-2009","Susan Kramer","Airport Expansion (Parliamentary Approval)"
"http://data.parliament.uk/resources/392604","Ten Minute Rule","2009-10-26","saleofmobilehomesinterview.html","http://services.parliament.uk/bills/saleofmobilehomesinterview.html","Sale of Mobile Homes (Interview)","2008-2009","Annette Brooke","Sale of Mobile Homes (Interview)"
"http://data.parliament.uk/resources/392608","Presentation","2009-10-26","schoolbussafety.html","http://services.parliament.uk/bills/schoolbussafety.html","School Bus (Safety)","2008-2009","Mr Malcolm Bruce","School Bus (Safety)"
"http://data.parliament.uk/resources/392616","Ten Minute Rule","2009-10-26","roadsignstouristdestinationsandfacilities.html","http://services.parliament.uk/bills/roadsignstouristdestinationsandfacilities.html","Road Signs (Tourist Destinations and Facilities)","2008-2009","Sir Alan Beith","Road Signs (Tourist Destinations and Facilities)"
"http://data.parliament.uk/resources/392567","Presentation","2009-10-23","pedlarsamendment.html","http://services.parliament.uk/bills/pedlarsamendment.html","Pedlars (Amendment)","2008-2009","Mr Christopher Chope","Pedlars (Amendment)"
"http://data.parliament.uk/resources/392600","Ten Minute Rule","2009-10-23","insolvencyprovisionofinformationtoemploymentagencies.html","http://services.parliament.uk/bills/insolvencyprovisionofinformationtoemploymentagencies.html","Insolvency (Provision of Information to Employment Agencies)","2008-2009","Phil Wilson","Insolvency (Provision of Information to Employment Agencies)"
"http://data.parliament.uk/resources/392601","Ten Minute Rule","2009-10-23","cheapestenergytariffinformation.html","http://services.parliament.uk/bills/cheapestenergytariffinformation.html","Cheapest Energy Tariff (Information)","2008-2009","John Baron","Cheapest Energy Tariff (Information)"
"http://data.parliament.uk/resources/392611","Ten Minute Rule","2009-10-23","bailiffsrepealsandamendment.html","http://services.parliament.uk/bills/bailiffsrepealsandamendment.html","Bailiffs (Repeals and Amendment)","2008-2009","Karen Buck","Bailiffs (Repeals and Amendment)"
"http://data.parliament.uk/resources/392614","Ten Minute Rule","2009-10-23","maximumwage.html","http://services.parliament.uk/bills/maximumwage.html","Maximum Wage","2008-2009","Paddy Tipping","Maximum Wage"
"http://data.parliament.uk/resources/392615","Presentation","2009-10-23","citizensconventionaccountabilityandethics.html","http://services.parliament.uk/bills/citizensconventionaccountabilityandethics.html","Citizens' Convention (Accountability and Ethics)","2008-2009","Mr Marton Caton","Citizens' Convention (Accountability and Ethics)"
"http://data.parliament.uk/resources/392622","Ten Minute Rule","2009-10-23","localemployment.html","http://services.parliament.uk/bills/localemployment.html","Local Employment","2008-2009","Mr Jamie Reed","Local Employment"
"http://data.parliament.uk/resources/392627","Ten Minute Rule","2009-10-23","parliamentarycommissionsofinquiry.html","http://services.parliament.uk/bills/parliamentarycommissionsofinquiry.html","Parliamentary Commissions of Inquiry","2008-2009","David Heath","Parliamentary Commissions of Inquiry"
"http://data.parliament.uk/resources/392634","Presentation","2009-10-23","parliamentdisclosureofinformation.html","http://services.parliament.uk/bills/parliamentdisclosureofinformation.html","Parliament (Disclosure of Information)","2008-2009","David Drew","Parliament (Disclosure of Information)"
"http://data.parliament.uk/resources/392636","Presentation","2009-10-23","commonlandandrepealofinclosureacts.html","http://services.parliament.uk/bills/commonlandandrepealofinclosureacts.html","Common Land and Repeal of Inclosure Acts","2008-2009","Barry Sheerman","Common Land and Repeal of Inclosure Acts"
"http://data.parliament.uk/resources/392638","Presentation","2009-10-23","publicbuildingspublicationofenergyperformancecertificates.html","http://services.parliament.uk/bills/publicbuildingspublicationofenergyperformancecertificates.html","Public Buildings (Publication of Energy Performance Certificates)","2008-2009","Greg Clark","Public Buildings (Publication of Energy Performance Certificates)"
"http://data.parliament.uk/resources/392639","Presentation","2009-10-23","publictransportrewardschemeandconcessionaryfares.html","http://services.parliament.uk/bills/publictransportrewardschemeandconcessionaryfares.html","Public Transport (Reward Scheme and Concessionary Fares)","2008-2009","Colin Challen","Public Transport (Reward Scheme and Concessionary Fares)"
"http://data.parliament.uk/resources/392640","Ten Minute Rule","2009-10-23","parliamentaryelectionsrecallandprimaries.html","http://services.parliament.uk/bills/parliamentaryelectionsrecallandprimaries.html","Parliamentary Elections (Recall and Primaries)","2008-2009","Mr Douglas Carswell","Parliamentary Elections (Recall and Primaries)"
"http://data.parliament.uk/resources/392641","Presentation","2009-10-23","equalisationoftariffsforgasandelectricity.html","http://services.parliament.uk/bills/equalisationoftariffsforgasandelectricity.html","Equalisation of Tariffs for Gas and Electricity","2008-2009","John Austin","Equalisation of Tariffs for Gas and Electricity"
"http://data.parliament.uk/resources/392642","Ten Minute Rule","2009-10-23","cervicalcancerminimumageforscreening.html","http://services.parliament.uk/bills/cervicalcancerminimumageforscreening.html","Cervical Cancer (Minimum Age for Screening)","2008-2009","Mr Brooks Newmark","Cervical Cancer (Minimum Age for Screening)"
"http://data.parliament.uk/resources/392533","Ballot","2009-10-21","statutoryredundancypayamendment.html","http://services.parliament.uk/bills/statutoryredundancypayamendment.html","Statutory Redundancy Pay (Amendment)","2008-2009","Mr Lindsay Hoyle","Statutory Redundancy Pay (Amendment)"
"http://data.parliament.uk/resources/392514","HoL Private","2009-10-20","disabledpersonsindependentlivinghl.html","http://services.parliament.uk/bills/disabledpersonsindependentlivinghl.html","Disabled Persons (Independent Living)","2008-2009","Lord Ashley of Stoke","Disabled Persons (Independent Living)"
"http://data.parliament.uk/resources/392514","HoL Private","2009-10-20","disabledpersonsindependentlivinghl.html","http://services.parliament.uk/bills/disabledpersonsindependentlivinghl.html","Disabled Persons (Independent Living)","2008-2009","Roger Berry","Disabled Persons (Independent Living)"
"http://data.parliament.uk/resources/392541","Ballot","2009-10-20","childrenincarecustody.html","http://services.parliament.uk/bills/childrenincarecustody.html","Children in Care (Custody)","2008-2009","Mr Stephen Crabb","Children in Care (Custody)"
"http://data.parliament.uk/resources/392583","Ten Minute Rule","2009-10-20","employmentretention.html","http://services.parliament.uk/bills/employmentretention.html","Employment Retention","2008-2009","John Robertson","Employment Retention"
"http://data.parliament.uk/resources/392584","Ten Minute Rule","2009-10-20","teachingofbritishhistoryinschools.html","http://services.parliament.uk/bills/teachingofbritishhistoryinschools.html","Teaching of British History in Schools","2008-2009","Andrew Rosindell","Teaching of British History in Schools"
"http://data.parliament.uk/resources/392591","Ten Minute Rule","2009-10-20","youngpeopleleavingcareaccommodation.html","http://services.parliament.uk/bills/youngpeopleleavingcareaccommodation.html","Young People Leaving Care (Accommodation)","2008-2009","Helen Southworth","Young People Leaving Care (Accommodation)"
"http://data.parliament.uk/resources/392593","Ten Minute Rule","2009-10-20","pensioncreditandpersonalexpenseallowancedutyofconsultationandreview.html","http://services.parliament.uk/bills/pensioncreditandpersonalexpenseallowancedutyofconsultationandreview.html","Pension Credit and Personal Expense Allowance (Duty of Consultation and Review)","2008-2009","Mr Paul Burstow","Pension Credit and Personal Expense Allowance (Duty of Consultation and Review)"
"http://data.parliament.uk/resources/392597","Ten Minute Rule","2009-10-20","counciltaxrebate.html","http://services.parliament.uk/bills/counciltaxrebate.html","Council Tax Rebate","2008-2009","Joan Ryan","Council Tax Rebate"
"http://data.parliament.uk/resources/392599","Ten Minute Rule","2009-10-20","registrationofbirthsanddeathswelshlanguage.html","http://services.parliament.uk/bills/registrationofbirthsanddeathswelshlanguage.html","Registration of Births and Deaths (Welsh Language)","2008-2009","Hywel Williams","Registration of Births and Deaths (Welsh Language)"
"http://data.parliament.uk/resources/392605","Ten Minute Rule","2009-10-20","developingcountrydebtrestrictionofrecovery.html","http://services.parliament.uk/bills/developingcountrydebtrestrictionofrecovery.html","Developing Country Debt (Restriction of Recovery)","2008-2009","Sally Keeble","Developing Country Debt (Restriction of Recovery)"
"http://data.parliament.uk/resources/392606","Ten Minute Rule","2009-10-20","surfacewaterandhighwaydrainagechargesexemption.html","http://services.parliament.uk/bills/surfacewaterandhighwaydrainagechargesexemption.html","Surface Water and Highway Drainage Charges (Exemption)","2008-2009","Mr Mike Hall","Surface Water and Highway Drainage Charges (Exemption)"
"http://data.parliament.uk/resources/392610","Ten Minute Rule","2009-10-20","commissionforthecompact.html","http://services.parliament.uk/bills/commissionforthecompact.html","Commission for the Compact","2008-2009","Tom Levitt","Commission for the Compact"
"http://data.parliament.uk/resources/392618","Ten Minute Rule","2009-10-20","gangmasterslicensingact2004amendment.html","http://services.parliament.uk/bills/gangmasterslicensingact2004amendment.html","Gangmasters Licensing Act 2004 (Amendment)","2008-2009","Jim Sheridan","Gangmasters Licensing Act 2004 (Amendment)"
"http://data.parliament.uk/resources/392620","Presentation","2009-10-20","motorvehicleclimatechangeinformation.html","http://services.parliament.uk/bills/motorvehicleclimatechangeinformation.html","Motor Vehicle (Climate change information)","2008-2009","Colin Challen","Motor Vehicle (Climate change information)"
"http://data.parliament.uk/resources/392367","Private","2009-10-16","broadsauthority.html","http://services.parliament.uk/bills/broadsauthority.html","Broads Authority","2006-2007","The Broads Authority","Broads Authority"
"http://data.parliament.uk/resources/392367","Private","2009-10-16","broadsauthority.html","http://services.parliament.uk/bills/broadsauthority.html","Broads Authority","2007-2008","The Broads Authority","Broads Authority"
"http://data.parliament.uk/resources/392367","Private","2009-10-16","broadsauthority.html","http://services.parliament.uk/bills/broadsauthority.html","Broads Authority","2008-2009","The Broads Authority","Broads Authority"
"http://data.parliament.uk/resources/392484","Government","2009-10-16","politicalpartiesandelections.html","http://services.parliament.uk/bills/politicalpartiesandelections.html","Political Parties and Elections","2007-2008","Lord Bach","Political Parties and Elections"
"http://data.parliament.uk/resources/392484","Government","2009-10-16","politicalpartiesandelections.html","http://services.parliament.uk/bills/politicalpartiesandelections.html","Political Parties and Elections","2008-2009","Mr Jack Straw","Political Parties and Elections"
"http://data.parliament.uk/resources/392505","Government","2009-10-16","businessratesupplements.html","http://services.parliament.uk/bills/businessratesupplements.html","Business Rate Supplements","2008-2009","Baroness Andrews","Business Rate Supplements"
"http://data.parliament.uk/resources/392505","Government","2009-10-16","businessratesupplements.html","http://services.parliament.uk/bills/businessratesupplements.html","Business Rate Supplements","2008-2009","Hazel Blears","Business Rate Supplements"
"http://data.parliament.uk/resources/392506","Government","2009-10-16","savinggatewayaccounts.html","http://services.parliament.uk/bills/savinggatewayaccounts.html","Saving Gateway Accounts","2008-2009","Alistair Darling","Saving Gateway Accounts"
"http://data.parliament.uk/resources/392506","Government","2009-10-16","savinggatewayaccounts.html","http://services.parliament.uk/bills/savinggatewayaccounts.html","Saving Gateway Accounts","2008-2009","Lord Myners","Saving Gateway Accounts"
"http://data.parliament.uk/resources/392512","Government","2009-10-16","corporationtax.html","http://services.parliament.uk/bills/corporationtax.html","Corporation Tax","2008-2009","Alistair Darling","Corporation Tax"
"http://data.parliament.uk/resources/392512","Government","2009-10-16","corporationtax.html","http://services.parliament.uk/bills/corporationtax.html","Corporation Tax","2008-2009","Lord Myners","Corporation Tax"
"http://data.parliament.uk/resources/392524","Government","2009-10-16","genevaconventionsandunitednationspersonnelprotocolshl.html","http://services.parliament.uk/bills/genevaconventionsandunitednationspersonnelprotocolshl.html","Geneva Conventions and United Nations Personnel (Protocols)","2008-2009","David Miliband","Geneva Conventions and United Nations Personnel (Protocols)"
"http://data.parliament.uk/resources/392524","Government","2009-10-16","genevaconventionsandunitednationspersonnelprotocolshl.html","http://services.parliament.uk/bills/genevaconventionsandunitednationspersonnelprotocolshl.html","Geneva Conventions and United Nations Personnel (Protocols)","2008-2009","Lord Malloch-Brown","Geneva Conventions and United Nations Personnel (Protocols)"
"http://data.parliament.uk/resources/392621","Government","2009-10-16","parliamentarystandards.html","http://services.parliament.uk/bills/parliamentarystandards.html","Parliamentary Standards","2008-2009","Ms Harriet Harman","Parliamentary Standards"
"http://data.parliament.uk/resources/392540","Ballot","2009-10-14","protectionofchildrenencryptedmaterial.html","http://services.parliament.uk/bills/protectionofchildrenencryptedmaterial.html","Protection of Children (Encrypted Material)","2008-2009","Sir Paul Beresford","Protection of Children (Encrypted Material)"
"http://data.parliament.uk/resources/392542","Ballot","2009-10-14","palliativecare.html","http://services.parliament.uk/bills/palliativecare.html","Palliative Care","2008-2009","Mrs Caroline Spelman","Palliative Care"
"http://data.parliament.uk/resources/392589","Presentation","2009-10-12","protectionofshareholders.html","http://services.parliament.uk/bills/protectionofshareholders.html","Protection of Shareholders","2008-2009","Mr William Cash","Protection of Shareholders"
"http://data.parliament.uk/resources/392587","Ten Minute Rule","2009-09-08","bankerspensionslimits.html","http://services.parliament.uk/bills/bankerspensionslimits.html","Bankers' Pensions (Limits)","2008-2009","Ann Clwyd","Bankers' Pensions (Limits)"
"http://data.parliament.uk/resources/392602","Ten Minute Rule","2009-09-08","protectionofchildrenpublicity.html","http://services.parliament.uk/bills/protectionofchildrenpublicity.html","Protection of Children (Publicity)","2008-2009","Jacqui Lait","Protection of Children (Publicity)"
"http://data.parliament.uk/resources/392619","Ten Minute Rule","2009-09-08","programmingofbillssuspension.html","http://services.parliament.uk/bills/programmingofbillssuspension.html","Programming of Bills (Suspension)","2008-2009","Mr Peter Lilley","Programming of Bills (Suspension)"
"http://data.parliament.uk/resources/392313","Hybrid","2009-07-14","crossrail.html","http://services.parliament.uk/bills/crossrail.html","Crossrail","2005-2006","Douglas Alexander","Crossrail"
"http://data.parliament.uk/resources/392313","Hybrid","2009-07-14","crossrail.html","http://services.parliament.uk/bills/crossrail.html","Crossrail","2006-2007","Lord Bassam of Brighton","Crossrail"
"http://data.parliament.uk/resources/392313","Hybrid","2009-07-14","crossrail.html","http://services.parliament.uk/bills/crossrail.html","Crossrail","2007-2008","Douglas Alexander","Crossrail"
"http://data.parliament.uk/resources/392595","Ten Minute Rule","2009-07-07","cohabitationno2.html","http://services.parliament.uk/bills/cohabitationno2.html","Cohabitation (No. 2)","2008-2009","Mary Creagh","Cohabitation (No. 2)"
"http://data.parliament.uk/resources/392538","Ballot","2009-06-25","scottishbanknotesacceptabilityinunitedkingdom.html","http://services.parliament.uk/bills/scottishbanknotesacceptabilityinunitedkingdom.html","Scottish Banknotes (Acceptability in United Kingdom)","2008-2009","David Mundell","Scottish Banknotes (Acceptability in United Kingdom)"
"http://data.parliament.uk/resources/392545","Ballot","2009-06-25","presumptionofdeath.html","http://services.parliament.uk/bills/presumptionofdeath.html","Presumption of Death","2008-2009","Mr Tim Boswell","Presumption of Death"
"http://data.parliament.uk/resources/392564","Presentation","2009-06-25","sovereigntyofparliamenteuropeancommunities.html","http://services.parliament.uk/bills/sovereigntyofparliamenteuropeancommunities.html","Sovereignty Of Parliament (European Communities)","2008-2009","Mr Christopher Chope","Sovereignty Of Parliament (European Communities)"
"http://data.parliament.uk/resources/392566","Presentation","2009-06-23","drugsroadsidetesting.html","http://services.parliament.uk/bills/drugsroadsidetesting.html","Drugs (Roadside Testing)","2008-2009","Mr Christopher Chope","Drugs (Roadside Testing)"
"http://data.parliament.uk/resources/392570","Presentation","2009-06-23","employmentrights.html","http://services.parliament.uk/bills/employmentrights.html","Employment Rights","2008-2009","Mr William Cash","Employment Rights"
"http://data.parliament.uk/resources/392573","Ten Minute Rule","2009-06-23","exerciseofreasonablediscretion.html","http://services.parliament.uk/bills/exerciseofreasonablediscretion.html","Exercise of Reasonable Discretion","2008-2009","Mr Tim Boswell","Exercise of Reasonable Discretion"
"http://data.parliament.uk/resources/392246","Ballot","2009-06-11","buildingsocietiesfundingandmutualsocietiestransfersformerlyknownasfinancialarrangements.html","http://services.parliament.uk/bills/buildingsocietiesfundingandmutualsocietiestransfersformerlyknownasfinancialarrangements.html","Building Societies (Funding) and Mutual Societies (Transfers) (Formerly known as Financial Arrangements)","2006-2007","Sir John Butterfill","Building Societies (Funding) and Mutual Societies (Transfers) (Formerly known as Financial Arrangements)"
"http://data.parliament.uk/resources/392578","Government","2009-06-03","northernireland.html","http://services.parliament.uk/bills/northernireland.html","Northern Ireland","2008-2009","Baroness Royall of Blaisdon","Northern Ireland"
"http://data.parliament.uk/resources/392578","Government","2009-06-03","northernireland.html","http://services.parliament.uk/bills/northernireland.html","Northern Ireland","2008-2009","Mr Shaun Woodward","Northern Ireland"
"http://data.parliament.uk/resources/392455","Government","2009-04-30","finance.html","http://services.parliament.uk/bills/finance.html","Finance","2007-2008","Jane Kennedy","Finance"
"http://data.parliament.uk/resources/392455","Government","2009-04-30","finance.html","http://services.parliament.uk/bills/finance.html","Finance","2007-2008","Lord Davies of Oldham","Finance"
"http://data.parliament.uk/resources/392417","Government","2009-03-12","energy.html","http://services.parliament.uk/bills/energy.html","Energy","2007-2008","John Hutton","Energy"
"http://data.parliament.uk/resources/392417","Government","2009-03-12","energy.html","http://services.parliament.uk/bills/energy.html","Energy","2007-2008","Lord Jones of Birmingham","Energy"
