"uri","bill type","date","home page","home page > uri","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/393124","Presentation","2013-04-26","landvaluetax.html","http://services.parliament.uk/bills/landvaluetax.html","Land Value Tax","2012-2013","Caroline Lucas","Land Value Tax"
"http://data.parliament.uk/resources/393125","Presentation","2013-04-26","microbusinessesandenergycontractrollover.html","http://services.parliament.uk/bills/microbusinessesandenergycontractrollover.html","Micro Businesses and Energy Contract Roll-Over","2012-2013","Caroline Lucas","Micro Businesses and Energy Contract Roll-Over"
"http://data.parliament.uk/resources/393126","Presentation","2013-04-26","landlordaccreditation.html","http://services.parliament.uk/bills/landlordaccreditation.html","Landlord Accreditation","2012-2013","Caroline Lucas","Landlord Accreditation"
"http://data.parliament.uk/resources/393130","Presentation","2013-04-26","recallofelectedrepresentatives.html","http://services.parliament.uk/bills/recallofelectedrepresentatives.html","Recall of Elected Representatives","2012-2013","Zac Goldsmith","Recall of Elected Representatives"
"http://data.parliament.uk/resources/393131","Presentation","2013-04-26","europeanunionact2011amendment.html","http://services.parliament.uk/bills/europeanunionact2011amendment.html","European Union Act 2011 (Amendment)","2012-2013","Mr William Cash","European Union Act 2011 (Amendment)"
"http://data.parliament.uk/resources/393132","Ten Minute Rule","2013-04-26","honoursequalityoftitlesforpartners.html","http://services.parliament.uk/bills/honoursequalityoftitlesforpartners.html","Honours (Equality of Titles for Partners)","2012-2013","Oliver Colvile","Honours (Equality of Titles for Partners)"
"http://data.parliament.uk/resources/393134","Ten Minute Rule","2013-04-26","townandcountryplanningcontrolofadvertisementsenglandregulations2007amendment.html","http://services.parliament.uk/bills/townandcountryplanningcontrolofadvertisementsenglandregulations2007amendment.html","Town and Country Planning (Control of Advertisements) (England) Regulations 2007 (Amendment)","2012-2013","Mr Nicholas Brown","Town and Country Planning (Control of Advertisements) (England) Regulations 2007 (Amendment)"
"http://data.parliament.uk/resources/393135","Ten Minute Rule","2013-04-26","localservicesplanning.html","http://services.parliament.uk/bills/localservicesplanning.html","Local Services (Planning)","2012-2013","Dr Julian Huppert","Local Services (Planning)"
"http://data.parliament.uk/resources/393136","Ten Minute Rule","2013-04-26","unitedkingdomborders.html","http://services.parliament.uk/bills/unitedkingdomborders.html","United Kingdom Borders","2012-2013","Andrew Rosindell","United Kingdom Borders"
"http://data.parliament.uk/resources/393137","Ten Minute Rule","2013-04-26","cosmeticsurgeryminimumstandards.html","http://services.parliament.uk/bills/cosmeticsurgeryminimumstandards.html","Cosmetic Surgery (Minimum Standards)","2012-2013","Ann Clwyd","Cosmetic Surgery (Minimum Standards)"
"http://data.parliament.uk/resources/393143","Ten Minute Rule","2013-04-26","nhsauditrequirementsforeignnationals.html","http://services.parliament.uk/bills/nhsauditrequirementsforeignnationals.html","NHS Audit Requirements (Foreign Nationals)","2012-2013","Henry Smith","NHS Audit Requirements (Foreign Nationals)"
"http://data.parliament.uk/resources/393144","Ten Minute Rule","2013-04-26","coronersandjusticeamendment.html","http://services.parliament.uk/bills/coronersandjusticeamendment.html","Coroners and Justice (Amendment)","2012-2013","Sir Paul Beresford","Coroners and Justice (Amendment)"
"http://data.parliament.uk/resources/393146","Ten Minute Rule","2013-04-26","regulationofsignageandticketingtechnologypubliclyavailablecarparks.html","http://services.parliament.uk/bills/regulationofsignageandticketingtechnologypubliclyavailablecarparks.html","Regulation of Signage and Ticketing Technology (Publicly-Available Car Parks)","2012-2013","Nick Smith","Regulation of Signage and Ticketing Technology (Publicly-Available Car Parks)"
"http://data.parliament.uk/resources/393148","Ten Minute Rule","2013-04-26","vehiclefuelreceiptstransparencyoftaxation.html","http://services.parliament.uk/bills/vehiclefuelreceiptstransparencyoftaxation.html","Vehicle Fuel Receipts (Transparency of Taxation)","2012-2013","Robert Halfon","Vehicle Fuel Receipts (Transparency of Taxation)"
"http://data.parliament.uk/resources/393149","Ten Minute Rule","2013-04-26","relationshipdrugandalcoholeducationcurriculum.html","http://services.parliament.uk/bills/relationshipdrugandalcoholeducationcurriculum.html","Relationship, Drug and Alcohol Education (Curriculum)","2012-2013","Diana Johnson","Relationship, Drug and Alcohol Education (Curriculum)"
"http://data.parliament.uk/resources/393154","Ten Minute Rule","2013-04-26","careersadviceinschoolsfor1216yearolds.html","http://services.parliament.uk/bills/careersadviceinschoolsfor1216yearolds.html","Careers Advice in Schools for 12-16 Year Olds","2012-2013","Gordon Birtwistle","Careers Advice in Schools for 12-16 Year Olds"
"http://data.parliament.uk/resources/393155","Ten Minute Rule","2013-04-26","unpaidworkorderspilotscheme.html","http://services.parliament.uk/bills/unpaidworkorderspilotscheme.html","Unpaid Work Orders (Pilot Scheme)","2012-2013","John Glen","Unpaid Work Orders (Pilot Scheme)"
"http://data.parliament.uk/resources/393157","Ten Minute Rule","2013-04-26","protectionofworkers.html","http://services.parliament.uk/bills/protectionofworkers.html","Protection of Workers","2012-2013","Graeme Morrice","Protection of Workers"
"http://data.parliament.uk/resources/393158","Ten Minute Rule","2013-04-26","europeanunionfreemovementdirective2004disapplication.html","http://services.parliament.uk/bills/europeanunionfreemovementdirective2004disapplication.html","European Union Free Movement Directive 2004 (Disapplication)","2012-2013","Mr Stewart Jackson","European Union Free Movement Directive 2004 (Disapplication)"
"http://data.parliament.uk/resources/393160","Ten Minute Rule","2013-04-26","freeschoolmealschildrenovertheageof16.html","http://services.parliament.uk/bills/freeschoolmealschildrenovertheageof16.html","Free School Meals (Children over the age of 16)","2012-2013","Nic Dakin","Free School Meals (Children over the age of 16)"
"http://data.parliament.uk/resources/393161","Ten Minute Rule","2013-04-26","familyperinatalsupportandadoption.html","http://services.parliament.uk/bills/familyperinatalsupportandadoption.html","Family Perinatal Support and Adoption","2012-2013","Andrea Leadsom","Family Perinatal Support and Adoption"
"http://data.parliament.uk/resources/393162","Ten Minute Rule","2013-04-26","suicideprevention.html","http://services.parliament.uk/bills/suicideprevention.html","Suicide (Prevention)","2012-2013","Dr William McCrea","Suicide (Prevention)"
"http://data.parliament.uk/resources/393163","Ten Minute Rule","2013-04-26","representationofthepeoplemembersjobshare.html","http://services.parliament.uk/bills/representationofthepeoplemembersjobshare.html","Representation of the People (Members' Job Share)","2012-2013","John McDonnell","Representation of the People (Members' Job Share)"
"http://data.parliament.uk/resources/393164","Ten Minute Rule","2013-04-26","bbcauditarrangementsandpublicationofinvoices.html","http://services.parliament.uk/bills/bbcauditarrangementsandpublicationofinvoices.html","BBC (Audit Arrangements and Publication of Invoices)","2012-2013","Alun Cairns","BBC (Audit Arrangements and Publication of Invoices)"
"http://data.parliament.uk/resources/393166","Presentation","2013-04-26","equalityact2010amendment.html","http://services.parliament.uk/bills/equalityact2010amendment.html","Equality Act 2010 (Amendment)","2012-2013","Mr Frank Field","Equality Act 2010 (Amendment)"
"http://data.parliament.uk/resources/393169","Ten Minute Rule","2013-04-26","consolidationofhousingregulations.html","http://services.parliament.uk/bills/consolidationofhousingregulations.html","Consolidation of Housing Regulations","2012-2013","Mr Adrian Sanders","Consolidation of Housing Regulations"
"http://data.parliament.uk/resources/393174","Ten Minute Rule","2013-04-26","internshipsadvertisingandregulation.html","http://services.parliament.uk/bills/internshipsadvertisingandregulation.html","Internships (Advertising and Regulation)","2012-2013","Hazel Blears","Internships (Advertising and Regulation)"
"http://data.parliament.uk/resources/393176","Ten Minute Rule","2013-04-26","planningapplicationscommunityrightofappeal.html","http://services.parliament.uk/bills/planningapplicationscommunityrightofappeal.html","Planning Applications (Community Right of Appeal)","2012-2013","Chris Skidmore","Planning Applications (Community Right of Appeal)"
"http://data.parliament.uk/resources/393177","Presentation","2013-04-26","energyefficiencyandreductioninenergycosts.html","http://services.parliament.uk/bills/energyefficiencyandreductioninenergycosts.html","Energy Efficiency and Reduction in Energy Costs","2012-2013","Dr Alan Whitehead","Energy Efficiency and Reduction in Energy Costs"
"http://data.parliament.uk/resources/393178","Presentation","2013-04-26","multinationalmotormanufacturingcompaniesdutyofcaretoformeremployees.html","http://services.parliament.uk/bills/multinationalmotormanufacturingcompaniesdutyofcaretoformeremployees.html","Multinational Motor Manufacturing Companies (Duty of Care to Former Employees)","2012-2013","Geraint Davies","Multinational Motor Manufacturing Companies (Duty of Care to Former Employees)"
"http://data.parliament.uk/resources/393179","Presentation","2013-04-26","lordsspiritual.html","http://services.parliament.uk/bills/lordsspiritual.html","Lords Spiritual","2012-2013","Mr Frank Field","Lords Spiritual"
"http://data.parliament.uk/resources/393180","Ten Minute Rule","2013-04-26","planningact2008amendment.html","http://services.parliament.uk/bills/planningact2008amendment.html","Planning Act 2008 (Amendment)","2012-2013","Phil Wilson","Planning Act 2008 (Amendment)"
"http://data.parliament.uk/resources/393183","Ten Minute Rule","2013-04-26","welfarecashcard.html","http://services.parliament.uk/bills/welfarecashcard.html","Welfare Cash Card","2012-2013","Alec Shelbrooke","Welfare Cash Card"
"http://data.parliament.uk/resources/393184","Ten Minute Rule","2013-04-26","charitiesact2011amendment.html","http://services.parliament.uk/bills/charitiesact2011amendment.html","Charities Act 2011 (Amendment)","2012-2013","Mr Peter Bone","Charities Act 2011 (Amendment)"
"http://data.parliament.uk/resources/393186","Ten Minute Rule","2013-04-26","regulationofbailiffs.html","http://services.parliament.uk/bills/regulationofbailiffs.html","Regulation of Bailiffs","2012-2013","Mr Jim Cunningham","Regulation of Bailiffs"
"http://data.parliament.uk/resources/393187","Ten Minute Rule","2013-04-26","childrenperformancesregulations1968amendment.html","http://services.parliament.uk/bills/childrenperformancesregulations1968amendment.html","Children (Performances) Regulations 1968 (Amendment)","2012-2013","Tim Loughton","Children (Performances) Regulations 1968 (Amendment)"
"http://data.parliament.uk/resources/393188","Ten Minute Rule","2013-04-26","supermarketpricinginformation.html","http://services.parliament.uk/bills/supermarketpricinginformation.html","Supermarket Pricing Information","2012-2013","Mr John Denham","Supermarket Pricing Information"
"http://data.parliament.uk/resources/393190","Ten Minute Rule","2013-04-26","corporateaccountabilityandsafeguardingofadultsfromabuseandneglect.html","http://services.parliament.uk/bills/corporateaccountabilityandsafeguardingofadultsfromabuseandneglect.html","Corporate Accountability and Safeguarding of Adults from Abuse and Neglect","2012-2013","Paul Burstow","Corporate Accountability and Safeguarding of Adults from Abuse and Neglect"
"http://data.parliament.uk/resources/393192","Presentation","2013-04-26","votingagereductionto16.html","http://services.parliament.uk/bills/votingagereductionto16.html","Voting Age (Reduction to 16)","2012-2013","Stephen Williams","Voting Age (Reduction to 16)"
"http://data.parliament.uk/resources/393193","Ten Minute Rule","2013-04-26","energyefficiencyhousesinmultipleoccupation.html","http://services.parliament.uk/bills/energyefficiencyhousesinmultipleoccupation.html","Energy Efficiency (Houses in Multiple Occupation)","2012-2013","Dr Alan Whitehead","Energy Efficiency (Houses in Multiple Occupation)"
"http://data.parliament.uk/resources/393196","Ten Minute Rule","2013-04-26","equalitymarriageamendment.html","http://services.parliament.uk/bills/equalitymarriageamendment.html","Equality (Marriage) (Amendment)","2012-2013","Mr Edward Leigh","Equality (Marriage) (Amendment)"
"http://data.parliament.uk/resources/393197","Ten Minute Rule","2013-04-26","housingmarketreform.html","http://services.parliament.uk/bills/housingmarketreform.html","Housing Market Reform","2012-2013","Mr Gareth Thomas","Housing Market Reform"
"http://data.parliament.uk/resources/393200","Ten Minute Rule","2013-04-26","buildingregulationsexternalretainingandloadbearingwalls.html","http://services.parliament.uk/bills/buildingregulationsexternalretainingandloadbearingwalls.html","Building Regulations (External Retaining and Load-Bearing Walls)","2012-2013","Stephen Mosley","Building Regulations (External Retaining and Load-Bearing Walls)"
"http://data.parliament.uk/resources/393201","Ten Minute Rule","2013-04-26","unitedkingdommembershipoftheeuropeanunionreferendum.html","http://services.parliament.uk/bills/unitedkingdommembershipoftheeuropeanunionreferendum.html","United Kingdom Membership of the European Union (Referendum)","2012-2013","Mr John Baron","United Kingdom Membership of the European Union (Referendum)"
"http://data.parliament.uk/resources/393202","Ten Minute Rule","2013-04-26","giftvouchersandinsolvency.html","http://services.parliament.uk/bills/giftvouchersandinsolvency.html","Gift Vouchers and Insolvency","2012-2013","Mr Michael McCann","Gift Vouchers and Insolvency"
"http://data.parliament.uk/resources/393203","Ten Minute Rule","2013-04-26","sciencetechnologyandengineeringcareersinformationinschools.html","http://services.parliament.uk/bills/sciencetechnologyandengineeringcareersinformationinschools.html","Science, Technology and Engineering (Careers Information in Schools)","2012-2013","Peter Luff","Science, Technology and Engineering (Careers Information in Schools)"
"http://data.parliament.uk/resources/393204","Ten Minute Rule","2013-04-26","regulationoftheprivaterentedsector.html","http://services.parliament.uk/bills/regulationoftheprivaterentedsector.html","Regulation of the Private Rented Sector","2012-2013","Jeremy Corbyn","Regulation of the Private Rented Sector"
"http://data.parliament.uk/resources/393205","Ten Minute Rule","2013-04-26","localauthoritydevolutionandpowers.html","http://services.parliament.uk/bills/localauthoritydevolutionandpowers.html","Local Authority Devolution and Powers","2012-2013","John Pugh","Local Authority Devolution and Powers"
"http://data.parliament.uk/resources/393206","Ten Minute Rule","2013-04-26","propertyblightcompensation.html","http://services.parliament.uk/bills/propertyblightcompensation.html","Property Blight Compensation","2012-2013","Mrs Caroline Spelman","Property Blight Compensation"
"http://data.parliament.uk/resources/393208","Ten Minute Rule","2013-04-26","bloodorganandbonemarrowdonationeducation.html","http://services.parliament.uk/bills/bloodorganandbonemarrowdonationeducation.html","Blood, Organ and Bone Marrow Donation (Education)","2012-2013","Seema Malhotra","Blood, Organ and Bone Marrow Donation (Education)"
"http://data.parliament.uk/resources/393209","Ten Minute Rule","2013-04-26","nationalcommonwealthmilitaryday.html","http://services.parliament.uk/bills/nationalcommonwealthmilitaryday.html","National Commonwealth Military Day","2012-2013","Graham Evans","National Commonwealth Military Day"
"http://data.parliament.uk/resources/393210","Ten Minute Rule","2013-04-26","bishopsconsecrationofwomen.html","http://services.parliament.uk/bills/bishopsconsecrationofwomen.html","Bishops (Consecration of Women)","2012-2013","Diana Johnson","Bishops (Consecration of Women)"
"http://data.parliament.uk/resources/393212","Ten Minute Rule","2013-04-26","parishandtowncouncilpreceptsreferendums.html","http://services.parliament.uk/bills/parishandtowncouncilpreceptsreferendums.html","Parish and Town Council Precepts (Referendums)","2012-2013","Kris Hopkins","Parish and Town Council Precepts (Referendums)"
"http://data.parliament.uk/resources/393213","Ten Minute Rule","2013-04-26","successiontohereditarypeeragesandestates.html","http://services.parliament.uk/bills/successiontohereditarypeeragesandestates.html","Succession to Hereditary Peerages and Estates","2012-2013","Mary Macleod","Succession to Hereditary Peerages and Estates"
"http://data.parliament.uk/resources/393214","Ten Minute Rule","2013-04-26","ukelectedrepresentativesdisclosureofpartymembership.html","http://services.parliament.uk/bills/ukelectedrepresentativesdisclosureofpartymembership.html","UK Elected Representatives (Disclosure of Party Membership)","2012-2013","Mr David Hanson","UK Elected Representatives (Disclosure of Party Membership)"
"http://data.parliament.uk/resources/393217","Ten Minute Rule","2013-04-26","abortionstatistics.html","http://services.parliament.uk/bills/abortionstatistics.html","Abortion Statistics","2012-2013","Fiona Bruce","Abortion Statistics"
"http://data.parliament.uk/resources/393218","Ten Minute Rule","2013-04-26","cooperativeschools.html","http://services.parliament.uk/bills/cooperativeschools.html","Co-operative Schools","2012-2013","Meg Munn","Co-operative Schools"
"http://data.parliament.uk/resources/393219","Ten Minute Rule","2013-04-26","immigrationandasylumact1999amendment.html","http://services.parliament.uk/bills/immigrationandasylumact1999amendment.html","Immigration and Asylum Act 1999 (Amendment)","2012-2013","Sarah Teather","Immigration and Asylum Act 1999 (Amendment)"
"http://data.parliament.uk/resources/393220","Ten Minute Rule","2013-04-26","planningpermissionfinancialpenalties.html","http://services.parliament.uk/bills/planningpermissionfinancialpenalties.html","Planning Permission (Financial Penalties)","2012-2013","Jeremy Lefroy","Planning Permission (Financial Penalties)"
"http://data.parliament.uk/resources/393122","Presentation","2013-04-18","homeownersmortgageinterestrates.html","http://services.parliament.uk/bills/homeownersmortgageinterestrates.html","Homeowners’ Mortgage Interest Rates","2012-2013","Thomas Docherty","Homeowners’ Mortgage Interest Rates"
"http://data.parliament.uk/resources/393127","Presentation","2013-04-18","footballfinancialtransparency.html","http://services.parliament.uk/bills/footballfinancialtransparency.html","Football (Financial Transparency)","2012-2013","Damian Collins","Football (Financial Transparency)"
"http://data.parliament.uk/resources/393140","Ten Minute Rule","2013-04-18","plasticglassesandbottlesmandatoryuse.html","http://services.parliament.uk/bills/plasticglassesandbottlesmandatoryuse.html","Plastic Glasses and Bottles (Mandatory Use)","2012-2013","Ian Lucas","Plastic Glasses and Bottles (Mandatory Use)"
"http://data.parliament.uk/resources/393168","Ten Minute Rule","2013-04-18","creditcarddebtlimit.html","http://services.parliament.uk/bills/creditcarddebtlimit.html","Credit Card Debt Limit","2012-2013","Yvonne Fovargue","Credit Card Debt Limit"
"http://data.parliament.uk/resources/393090","Ballot","2013-03-27","mobilehomes.html","http://services.parliament.uk/bills/mobilehomes.html","Mobile Homes","2012-2013","Lord Best","Mobile Homes"
"http://data.parliament.uk/resources/393090","Ballot","2013-03-27","mobilehomes.html","http://services.parliament.uk/bills/mobilehomes.html","Mobile Homes","2012-2013","Peter Aldous","Mobile Homes"
"http://data.parliament.uk/resources/393092","Ballot","2013-03-27","antarctic.html","http://services.parliament.uk/bills/antarctic.html","Antarctic","2012-2013","Neil Carmichael","Antarctic"
"http://data.parliament.uk/resources/393092","Ballot","2013-03-27","antarctic.html","http://services.parliament.uk/bills/antarctic.html","Antarctic","2012-2013","Viscount Montgomery of Alamein","Antarctic"
"http://data.parliament.uk/resources/393095","Ballot","2013-03-27","presumptionofdeath.html","http://services.parliament.uk/bills/presumptionofdeath.html","Presumption of Death","2012-2013","Baroness Kramer","Presumption of Death"
"http://data.parliament.uk/resources/393095","Ballot","2013-03-27","presumptionofdeath.html","http://services.parliament.uk/bills/presumptionofdeath.html","Presumption of Death","2012-2013","John Glen","Presumption of Death"
"http://data.parliament.uk/resources/393185","Government","2013-03-27","welfarebenefitsuprating.html","http://services.parliament.uk/bills/welfarebenefitsuprating.html","Welfare Benefits Up-rating","2012-2013","Baroness Stowell of Beeston","Welfare Benefits Up-rating"
"http://data.parliament.uk/resources/393185","Government","2013-03-27","welfarebenefitsuprating.html","http://services.parliament.uk/bills/welfarebenefitsuprating.html","Welfare Benefits Up-rating","2012-2013","Mr Iain Duncan Smith","Welfare Benefits Up-rating"
"http://data.parliament.uk/resources/393207","Government","2013-03-27","supplyandappropriationanticipationandadjustments.html","http://services.parliament.uk/bills/supplyandappropriationanticipationandadjustments.html","Supply and Appropriation (Anticipation and Adjustments)","2012-2013","Lord Deighton","Supply and Appropriation (Anticipation and Adjustments)"
"http://data.parliament.uk/resources/393207","Government","2013-03-27","supplyandappropriationanticipationandadjustments.html","http://services.parliament.uk/bills/supplyandappropriationanticipationandadjustments.html","Supply and Appropriation (Anticipation and Adjustments)","2012-2013","Mr David Gauke","Supply and Appropriation (Anticipation and Adjustments)"
"http://data.parliament.uk/resources/393211","Government","2013-03-27","jobseekersbacktoworkschemes.html","http://services.parliament.uk/bills/jobseekersbacktoworkschemes.html","Jobseekers (Back to Work Schemes)","2012-2013","Lord Freud","Jobseekers (Back to Work Schemes)"
"http://data.parliament.uk/resources/393211","Government","2013-03-27","jobseekersbacktoworkschemes.html","http://services.parliament.uk/bills/jobseekersbacktoworkschemes.html","Jobseekers (Back to Work Schemes)","2012-2013","Mr Iain Duncan-Smith","Jobseekers (Back to Work Schemes)"
"http://data.parliament.uk/resources/393215","HoL Private","2013-03-27","rightsofthesovereignandtheduchyofcornwall.html","http://services.parliament.uk/bills/rightsofthesovereignandtheduchyofcornwall.html","Rights of the Sovereign and the Duchy of Cornwall","2012-2013","Lord Berkeley","Rights of the Sovereign and the Duchy of Cornwall"
"http://data.parliament.uk/resources/393066","HoL Private","2013-03-04","smokefreeprivatevehicles.html","http://services.parliament.uk/bills/smokefreeprivatevehicles.html","Smoke-free Private Vehicles","2012-2013","Alex Cunningham","Smoke-free Private Vehicles"
"http://data.parliament.uk/resources/393066","HoL Private","2013-03-04","smokefreeprivatevehicles.html","http://services.parliament.uk/bills/smokefreeprivatevehicles.html","Smoke-free Private Vehicles","2012-2013","Lord Ribeiro","Smoke-free Private Vehicles"
"http://data.parliament.uk/resources/393078","HoL Private","2013-03-04","houseoflordscessationofmembership.html","http://services.parliament.uk/bills/houseoflordscessationofmembership.html","House of Lords (Cessation of Membership)","2012-2013","Lord Steel of Aikwood","House of Lords (Cessation of Membership)"
"http://data.parliament.uk/resources/393078","HoL Private","2013-03-04","houseoflordscessationofmembership.html","http://services.parliament.uk/bills/houseoflordscessationofmembership.html","House of Lords (Cessation of Membership)","2012-2013","Mrs Eleanor Laing","House of Lords (Cessation of Membership)"
"http://data.parliament.uk/resources/393110","Presentation","2013-03-04","humanrightsact1998repealandsubstitution.html","http://services.parliament.uk/bills/humanrightsact1998repealandsubstitution.html","Human Rights Act 1998 (Repeal and Substitution)","2012-2013","Charlie Elphicke","Human Rights Act 1998 (Repeal and Substitution)"
"http://data.parliament.uk/resources/393088","Ballot","2013-03-01","scrapmetaldealers.html","http://services.parliament.uk/bills/scrapmetaldealers.html","Scrap Metal Dealers","2012-2013","Baroness Browning","Scrap Metal Dealers"
"http://data.parliament.uk/resources/393088","Ballot","2013-03-01","scrapmetaldealers.html","http://services.parliament.uk/bills/scrapmetaldealers.html","Scrap Metal Dealers","2012-2013","Richard Ottaway","Scrap Metal Dealers"
"http://data.parliament.uk/resources/393089","Ballot","2013-03-01","mentalhealthdiscriminationno2.html","http://services.parliament.uk/bills/mentalhealthdiscriminationno2.html","Mental Health (Discrimination) (No. 2)","2012-2013","Gavin Barwell","Mental Health (Discrimination) (No. 2)"
"http://data.parliament.uk/resources/393089","Ballot","2013-03-01","mentalhealthdiscriminationno2.html","http://services.parliament.uk/bills/mentalhealthdiscriminationno2.html","Mental Health (Discrimination) (No. 2)","2012-2013","Lord Stevenson of Coddenham","Mental Health (Discrimination) (No. 2)"
"http://data.parliament.uk/resources/393100","Ballot","2013-03-01","prisonsproperty.html","http://services.parliament.uk/bills/prisonsproperty.html","Prisons (Property)","2012-2013","Lord Ramsbotham","Prisons (Property)"
"http://data.parliament.uk/resources/393100","Ballot","2013-03-01","prisonsproperty.html","http://services.parliament.uk/bills/prisonsproperty.html","Prisons (Property)","2012-2013","Stuart Andrew","Prisons (Property)"
"http://data.parliament.uk/resources/393153","Government","2013-03-01","hgvroaduserlevy.html","http://services.parliament.uk/bills/hgvroaduserlevy.html","HGV Road User Levy","2012-2013","Earl Attlee","HGV Road User Levy"
"http://data.parliament.uk/resources/393153","Government","2013-03-01","hgvroaduserlevy.html","http://services.parliament.uk/bills/hgvroaduserlevy.html","HGV Road User Levy","2012-2013","Stephen Hammond","HGV Road User Levy"
"http://data.parliament.uk/resources/393167","Government","2013-03-01","europeanunionapprovals.html","http://services.parliament.uk/bills/europeanunionapprovals.html","European Union (Approvals)","2012-2013","Chris Grayling","European Union (Approvals)"
"http://data.parliament.uk/resources/393167","Government","2013-03-01","europeanunionapprovals.html","http://services.parliament.uk/bills/europeanunionapprovals.html","European Union (Approvals)","2012-2013","Lord McNally","European Union (Approvals)"
"http://data.parliament.uk/resources/393109","Presentation","2013-02-27","portsact1991amendment.html","http://services.parliament.uk/bills/portsact1991amendment.html","Ports Act 1991 (Amendment)","2012-2013","Charlie Elphicke","Ports Act 1991 (Amendment)"
"http://data.parliament.uk/resources/393111","Presentation","2013-02-27","propertyboundariesresolutionofdisputes.html","http://services.parliament.uk/bills/propertyboundariesresolutionofdisputes.html","Property Boundaries (Resolution of Disputes)","2012-2013","Charlie Elphicke","Property Boundaries (Resolution of Disputes)"
"http://data.parliament.uk/resources/393118","Presentation","2013-02-06","commerciallobbyistsregistrationandcodeofconduct.html","http://services.parliament.uk/bills/commerciallobbyistsregistrationandcodeofconduct.html","Commercial Lobbyists (Registration and Code of Conduct)","2012-2013","Thomas Docherty","Commercial Lobbyists (Registration and Code of Conduct)"
"http://data.parliament.uk/resources/393119","Presentation","2013-02-06","armedforcespreventionofdiscrimination.html","http://services.parliament.uk/bills/armedforcespreventionofdiscrimination.html","Armed Forces (Prevention of Discrimination)","2012-2013","Thomas Docherty","Armed Forces (Prevention of Discrimination)"
"http://data.parliament.uk/resources/393191","Ten Minute Rule","2013-02-05","undulylenientsentencesrightofappeal.html","http://services.parliament.uk/bills/undulylenientsentencesrightofappeal.html","Unduly Lenient Sentences (Right of Appeal)","2012-2013","Gareth Johnson","Unduly Lenient Sentences (Right of Appeal)"
"http://data.parliament.uk/resources/393039","Government","2013-02-01","trustscapitalandincomebill.html","http://services.parliament.uk/bills/trustscapitalandincomebill.html","Trusts (Capital and Income)","2010-2012","Chris Grayling","Trusts (Capital and Income)"
"http://data.parliament.uk/resources/393039","Government","2013-02-01","trustscapitalandincomebill.html","http://services.parliament.uk/bills/trustscapitalandincomebill.html","Trusts (Capital and Income)","2012-2013","Lord McNally","Trusts (Capital and Income)"
"http://data.parliament.uk/resources/393056","Government","2013-02-01","electoralregistrationandadministration.html","http://services.parliament.uk/bills/electoralregistrationandadministration.html","Electoral Registration and Administration","2012-2013","Lord Wallace of Saltaire","Electoral Registration and Administration"
"http://data.parliament.uk/resources/393056","Government","2013-02-01","electoralregistrationandadministration.html","http://services.parliament.uk/bills/electoralregistrationandadministration.html","Electoral Registration and Administration","2012-2013","Mr Nick Clegg","Electoral Registration and Administration"
"http://data.parliament.uk/resources/393099","Ballot","2013-02-01","preventionofsocialhousingfraud.html","http://services.parliament.uk/bills/preventionofsocialhousingfraud.html","Prevention of Social Housing Fraud","2012-2013","Baroness Eaton","Prevention of Social Housing Fraud"
"http://data.parliament.uk/resources/393099","Ballot","2013-02-01","preventionofsocialhousingfraud.html","http://services.parliament.uk/bills/preventionofsocialhousingfraud.html","Prevention of Social Housing Fraud","2012-2013","Richard Harrington","Prevention of Social Housing Fraud"
"http://data.parliament.uk/resources/393104","Ballot","2013-02-01","disabledpersonsparkingbadges.html","http://services.parliament.uk/bills/disabledpersonsparkingbadges.html","Disabled Persons' Parking Badges","2012-2013","Baroness Thomas of Winchester","Disabled Persons' Parking Badges"
"http://data.parliament.uk/resources/393104","Ballot","2013-02-01","disabledpersonsparkingbadges.html","http://services.parliament.uk/bills/disabledpersonsparkingbadges.html","Disabled Persons' Parking Badges","2012-2013","Simon Kirby","Disabled Persons' Parking Badges"
"http://data.parliament.uk/resources/393147","Government","2013-02-01","statutelawrepeals.html","http://services.parliament.uk/bills/statutelawrepeals.html","Statute Law (Repeals)","2012-2013","Chris Grayling","Statute Law (Repeals)"
"http://data.parliament.uk/resources/393147","Government","2013-02-01","statutelawrepeals.html","http://services.parliament.uk/bills/statutelawrepeals.html","Statute Law (Repeals)","2012-2013","Lord McNally","Statute Law (Repeals)"
"http://data.parliament.uk/resources/393150","Government","2013-02-01","europeanunioncroatianaccessionandirishprotocol.html","http://services.parliament.uk/bills/europeanunioncroatianaccessionandirishprotocol.html","European Union (Croatian Accession and Irish Protocol)","2012-2013","Baroness Warsi","European Union (Croatian Accession and Irish Protocol)"
"http://data.parliament.uk/resources/393150","Government","2013-02-01","europeanunioncroatianaccessionandirishprotocol.html","http://services.parliament.uk/bills/europeanunioncroatianaccessionandirishprotocol.html","European Union (Croatian Accession and Irish Protocol)","2012-2013","Mr William Hague","European Union (Croatian Accession and Irish Protocol)"
"http://data.parliament.uk/resources/393165","Government","2013-02-01","policecomplaintsandconduct.html","http://services.parliament.uk/bills/policecomplaintsandconduct.html","Police (Complaints and Conduct)","2012-2013","Lord Taylor of Holbeach","Police (Complaints and Conduct)"
